Job,Interval,Start,End,Energy,Flow
J4,I4,6.0,11.0,red,1
J4,I9,40.0,44.0,green,3
J4,I11,46.0,52.0,brown,2
J9,I11,46.0,52.0,brown,3
J9,I16,57.0,58.0,brown,1
J9,I17,58.0,59.0,brown,1
J2,I4,6.0,11.0,red,2
J2,I6,16.0,18.0,green,2
J8,I7,18.0,38.0,green,2
J8,I9,40.0,44.0,green,1
J1,I7,18.0,38.0,green,4
J7,I7,18.0,38.0,green,5
J5,I3,5.0,6.0,red,1
J5,I7,18.0,38.0,green,3
J10,I8,38.0,40.0,green,1
J10,I11,46.0,52.0,brown,1
J10,I12,52.0,53.0,brown,1
J10,I13,53.0,54.0,brown,1
J10,I15,56.0,57.0,brown,1
J6,I8,38.0,40.0,green,1
J6,I10,44.0,46.0,green,2
J6,I14,54.0,56.0,brown,2
J3,I7,18.0,38.0,green,6
