Job,Interval,Start,End,Energy,Flow
J68,I64,116.0,118.0,green,2
J68,I96,183.0,184.0,brown,1
J68,I176,333.0,336.0,brown,1
J88,I262,515.0,517.0,green,2
J30,I60,109.0,110.0,brown,1
J30,I80,155.0,158.0,green,2
J30,I113,212.0,216.0,green,3
J96,I239,468.0,471.0,green,2
J96,I290,565.0,567.0,brown,1
J64,I163,307.0,310.0,green,2
J64,I191,365.0,367.0,green,2
J64,I199,382.0,384.0,brown,1
J91,I51,93.0,95.0,green,1
J91,I179,343.0,344.0,brown,1
J91,I300,581.0,585.0,green,2
J91,I305,591.0,593.0,green,1
J71,I138,264.0,265.0,brown,1
J71,I202,389.0,391.0,brown,2
J71,I234,452.0,454.0,green,1
J71,I235,454.0,458.0,green,1
J71,I266,521.0,522.0,brown,1
J50,I32,52.0,59.0,green,2
J50,I63,115.0,116.0,brown,1
J50,I95,181.0,183.0,brown,1
J50,I164,310.0,312.0,brown,1
J50,I282,547.0,549.0,green,1
J60,I139,265.0,266.0,brown,1
J60,I172,325.0,327.0,green,2
J60,I236,458.0,462.0,green,1
J60,I256,505.0,506.0,brown,1
J60,I260,511.0,513.0,green,1
J23,I90,172.0,176.0,brown,1
J23,I114,216.0,219.0,brown,1
J23,I134,253.0,258.0,green,2
J2,I4,6.0,8.0,brown,1
J2,I36,64.0,65.0,green,1
J2,I52,95.0,99.0,green,2
J2,I84,161.0,166.0,green,1
J98,I271,526.0,529.0,brown,3
J98,I294,570.0,571.0,green,1
J98,I300,581.0,585.0,green,2
J67,I99,188.0,189.0,brown,1
J67,I131,249.0,250.0,brown,1
J67,I163,307.0,310.0,green,1
J67,I195,373.0,375.0,brown,2
J67,I227,430.0,435.0,green,1
J20,I125,235.0,240.0,green,4
J19,I55,101.0,104.0,green,2
J19,I84,161.0,166.0,green,3
J80,I108,199.0,202.0,brown,1
J80,I240,471.0,474.0,green,1
J80,I243,480.0,484.0,green,1
J35,I30,47.0,50.0,green,1
J35,I58,106.0,108.0,green,1
J35,I89,171.0,172.0,brown,1
J1,I32,52.0,59.0,green,4
