instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60000,10000,5000,20224,47238,True,47238,2,13097.0,34141,13097,0,34141,13097,0,889357.386667915,1544993.9716970548
2,60000,10000,5000,20174,44367,True,44367,2,10500.0,33867,10500,0,33867,10500,0,855624.4490291178,1518642.5807760097
3,60000,10000,5000,20292,46299,True,46299,3,18704.0,30855,12184,3260,30855,12184,3260,1271349.199200011,2294778.7928089965
