instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,3000,500,500,1175,2157,True,2157,2,407.0,1750,407,0,1750,407,0,2025.846520462543,4525.046545080841
2,3000,500,500,1172,2138,True,2138,2,594.0,1544,594,0,1544,594,0,2188.3367092116027,4775.010511977598
3,3000,500,500,1199,2325,True,2325,2,559.0,1766,559,0,1766,559,0,2231.3339990530017,4810.3468210902065
