instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,600,100,10,460.0,True,True,139.0,139.0,0.0,322.0,137.0,1.0,322.0,137.0,1.0,32.52664940082468,32.070086992462166,307.0909299975028,305.6735369900707,0.10491613800871454
2,600,100,10,472.0,True,True,125.0,125.0,0.0,347.0,125.0,0.0,347.0,125.0,0.0,29.288018998340704,28.736421998473816,304.2669032001868,306.5417489997344,0.09374390957265241
3,600,100,10,437.0,True,True,86.0,86.0,0.0,351.0,86.0,0.0,351.0,86.0,0.0,31.2560492020566,30.835952988127246,279.8352462006733,276.8142179993447,0.11139584234867678
4,600,100,10,441.0,True,True,116.0,116.0,0.0,325.0,116.0,0.0,325.0,116.0,0.0,27.558690196019597,26.990547994500957,290.99591440171935,290.5263569991803,0.09290223535407878
5,600,100,10,480.0,True,True,147.0,147.0,0.0,339.0,135.0,6.0,339.0,135.0,6.0,28.520585998194292,28.051250003045425,275.7942242024001,275.30905599996913,0.10189003736603772
6,600,100,10,450.0,True,True,101.0,101.0,0.0,350.0,99.0,1.0,350.0,99.0,1.0,35.7024180033477,35.5490140063921,385.0045894010691,382.48467800440267,0.09294232174702409
7,600,100,10,450.0,True,True,123.0,123.0,0.0,332.0,113.0,5.0,332.0,113.0,5.0,35.83859840000514,34.91602899157442,340.76448580017313,339.5416249986738,0.1028328382174374
8,600,100,10,431.0,True,True,109.0,109.0,0.0,333.0,87.0,11.0,333.0,87.0,11.0,38.5759932018118,39.871904999017715,322.30757340439595,320.13326200831216,0.12454783595083742
9,600,100,10,476.0,True,True,132.0,132.0,0.0,344.0,132.0,0.0,344.0,132.0,0.0,32.28176779812202,31.83054699911736,295.6028316053562,295.4259520047344,0.10774458636121192
10,600,100,10,470.0,True,True,136.0,136.0,0.0,349.0,106.0,15.0,349.0,106.0,15.0,31.87699819973204,30.761457004700787,294.90801299980376,294.58446700300556,0.10442321456272485
11,600,100,10,459.0,True,True,152.0,152.0,0.0,313.0,140.0,6.0,313.0,140.0,6.0,38.740396199864335,38.53099099069368,304.16851439804304,304.7922270052368,0.12641723632286614
12,600,100,10,472.0,True,True,146.0,146.0,0.0,326.0,146.0,0.0,326.0,146.0,0.0,26.369656002498232,25.75407299445942,282.2062751976773,283.4562089992687,0.09085732531802068
13,600,100,10,460.0,True,True,115.0,115.0,0.0,350.0,105.0,5.0,350.0,105.0,5.0,30.578482599230483,30.071678003878333,285.9383566014003,284.79062099359,0.10559223438947163
14,600,100,10,431.0,True,True,112.0,112.0,0.0,322.0,106.0,3.0,322.0,106.0,3.0,30.481319403043017,30.31274600652978,279.2010537988972,278.3745420019841,0.10889194747669752
15,600,100,10,475.0,True,True,185.0,185.0,0.0,312.0,141.0,22.0,312.0,141.0,22.0,34.08438859623857,33.5877769975923,305.11896300013177,304.335645007086,0.11036425587548333
16,600,100,10,478.0,True,True,155.0,155.0,0.0,335.0,131.0,12.0,335.0,131.0,12.0,37.998452997999266,36.68038299656473,299.5706644025631,299.6984170022188,0.12239098011749983
17,600,100,10,421.0,True,True,72.0,72.0,0.0,352.0,66.0,3.0,352.0,66.0,3.0,34.17123800027184,34.604227999807335,274.5275495981332,273.08889699634165,0.12671415198645333
18,600,100,10,439.0,True,True,117.0,117.0,0.0,322.0,117.0,0.0,322.0,117.0,0.0,34.33422220114153,33.01179100526497,294.1820611973526,293.3100449881749,0.11254913211920808
19,600,100,10,438.0,True,True,104.0,104.0,0.0,338.0,96.0,4.0,338.0,96.0,4.0,38.13426559790969,36.900705003063194,334.22483259637374,330.21927799563855,0.11174606530255501
20,600,100,10,428.0,True,True,125.0,125.0,0.0,314.0,103.0,11.0,314.0,103.0,11.0,37.223314997390844,35.715347999939695,302.0354475971544,300.96201499691233,0.11867061695578464
21,600,100,10,472.0,True,True,137.0,137.0,0.0,341.0,125.0,6.0,341.0,125.0,6.0,31.126757196034305,30.719799993676133,284.14491239527706,283.1197639898164,0.10850461147877016
22,600,100,10,471.0,True,True,174.0,174.0,0.0,323.0,122.0,26.0,323.0,122.0,26.0,42.700767796486616,42.03362899716012,316.8290136032738,318.55280700256117,0.13195183992468215
23,600,100,10,431.0,True,True,141.0,141.0,0.0,301.0,119.0,11.0,301.0,119.0,11.0,28.71072660200298,28.544099011924118,269.3490675999783,269.4437230093172,0.1059371459580711
24,600,100,10,426.0,True,True,82.0,82.0,0.0,350.0,70.0,6.0,350.0,70.0,6.0,32.54598160274327,31.656778999604285,299.3116169964196,298.7772789929295,0.10595443906011821
25,600,100,10,471.0,True,True,158.0,158.0,0.0,320.0,144.0,7.0,320.0,144.0,7.0,35.841843803063966,35.47994499967899,306.831525801681,305.98574499890674,0.11595293434276083
26,600,100,10,450.0,True,True,150.0,150.0,0.0,311.0,128.0,11.0,311.0,128.0,11.0,34.11852339922916,33.45871900091879,356.01947600080166,357.0425950019853,0.09371072098759742
27,600,100,10,431.0,True,True,90.0,90.0,0.0,347.0,78.0,6.0,347.0,78.0,6.0,39.460426397272386,38.953169001615606,331.381184203201,331.15507299953606,0.11762818140995285
28,600,100,10,442.0,True,True,89.0,89.0,0.0,353.0,89.0,0.0,353.0,89.0,0.0,31.136568399961106,30.191136989742517,296.93335040064994,298.86406200239435,0.10101963008687422
29,600,100,10,430.0,True,True,82.0,82.0,0.0,348.0,82.0,0.0,348.0,82.0,0.0,31.603718802216463,30.931765999412164,281.6612061986234,280.8593480003765,0.11013258493846073
30,600,100,10,454.0,True,True,111.0,111.0,0.0,343.0,111.0,0.0,343.0,111.0,0.0,29.82502639933955,29.396562007605098,303.91811540175695,304.18596300296485,0.09664010040896784
