instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60,10,10,24,47,True,47,3,16.0,32,14,1,32,14,1,7.489,727.7013219427317
2,60,10,10,22,43,True,43,3,15.0,31,9,3,31,9,3,4.5440000000000005,714.3465799745172
3,60,10,10,24,43,True,43,2,8.0,35,8,0,35,8,0,3.7390000000000003,476.1212369194254
4,60,10,10,20,47,True,47,3,20.0,30,14,3,30,14,3,7.434,716.6627129772678
5,60,10,10,23,48,True,48,3,18.0,33,12,3,33,12,3,7.178,715.3123319149017
