instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,1200,200,20,921.0,True,True,385.0,385.0,0.0,603.0,251.0,67.0,603.0,251.0,67.0,154.91899780463427,154.73333999398164,2261.399785600952,2182.262725007604,0.07090500067696592
2,1200,200,20,876.0,True,True,238.0,238.0,0.0,638.0,238.0,0.0,638.0,238.0,0.0,148.09976720134728,148.41827200143598,2475.4182297969237,2487.1721059898846,0.05967350294899118
3,1200,200,20,924.0,True,True,247.0,247.0,0.0,677.0,247.0,0.0,677.0,247.0,0.0,136.21025619795546,135.01862100383732,2393.849090402364,2400.5632219923427,0.05624455951290418
4,1200,200,20,901.0,True,True,193.0,193.0,0.0,708.0,193.0,0.0,708.0,193.0,0.0,137.0248841965804,136.46931199764367,2343.3903732016915,2346.1706150119426,0.05816683199612446
5,1200,200,20,913.0,True,True,331.0,331.0,0.0,610.0,275.0,28.0,610.0,275.0,28.0,152.01839519722853,151.78200000082143,2264.983684802428,2264.5853530120803,0.06702419045453031
6,1200,200,20,862.0,True,True,249.0,249.0,0.0,613.0,249.0,0.0,613.0,249.0,0.0,124.01505219750106,123.71753199840896,2065.2576248015976,2071.219994992134,0.059731719613337744
7,1200,200,20,953.0,True,True,321.0,321.0,0.0,645.0,295.0,13.0,645.0,295.0,13.0,148.81936899910215,148.80364599230234,2404.0373158000875,2394.2888059973484,0.06214941389675742
8,1200,200,20,941.0,True,True,385.0,385.0,0.0,613.0,271.0,57.0,613.0,271.0,57.0,168.29442539892625,167.68523800419644,2353.0997843976365,2362.3560709966114,0.07098220292144815
9,1200,200,20,864.0,True,True,231.0,231.0,0.0,636.0,225.0,3.0,636.0,225.0,3.0,119.30601200147066,119.62090901215561,2339.9231151968706,2345.2452140045352,0.051005715009178686
10,1200,200,20,885.0,True,True,256.0,256.0,0.0,629.0,256.0,0.0,629.0,256.0,0.0,113.55042240174953,112.6483760017436,2181.7045214003883,2176.7795650084736,0.05175001539547487
11,1200,200,20,928.0,True,True,232.0,232.0,0.0,699.0,226.0,3.0,699.0,226.0,3.0,136.66195520490874,137.57769200310577,2353.274813600001,2357.919440008118,0.05834707058636071
