instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,50,376,921,True,921,3,385.0,603,251,67,603,251,67,271.52063510954383,1362.2804100159556
2,1200,200,50,360,937,True,937,2,220.0,717,220,0,717,220,0,187.75058621187512,992.5690509844571
3,1200,200,50,363,902,True,902,2,214.0,688,214,0,688,214,0,184.29273676018408,999.1357079707086
