instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,12,36.0,True,True,28.0,28.0,0.0,17.0,10.0,9.0,17.0,10.0,9.0,0.26392915096948855,0.26737500593299046,0.4445480022695847,0.4131665045861155,0.6471362101359841
2,33,14,9,21.0,True,True,11.0,11.0,0.0,10.0,11.0,0.0,10.0,11.0,0.0,0.4960812999343034,0.49300000682706013,0.797322801372502,0.793791507021524,0.6210698936259748
3,25,12,12,15.0,True,True,9.0,9.0,0.0,6.0,9.0,0.0,6.0,9.0,0.0,0.33705410023685545,0.33516650000819936,0.5700666515622288,0.5588125059148297,0.5997834630767607
4,37,12,8,22.0,True,True,12.0,12.0,0.0,10.0,12.0,0.0,10.0,12.0,0.0,0.40922924818005413,0.4000629996880889,0.7175833990913816,0.7168754964368418,0.5580648267050027
5,24,5,10,15.0,True,True,12.0,12.0,0.0,5.0,8.0,2.0,5.0,8.0,2.0,0.19730624990188517,0.1960829977178946,0.2607332484330982,0.2586665068520233,0.7580532945847096
6,54,5,9,16.0,True,True,7.0,7.0,0.0,9.0,7.0,0.0,9.0,7.0,0.0,0.1378896995447576,0.13625049905385822,0.1697935484116897,0.16718699771445245,0.8149587044236998
7,43,11,11,26.0,True,True,18.0,18.0,0.0,11.0,12.0,3.0,11.0,12.0,3.0,0.5803937987366226,0.5729170006816275,0.8252499013906345,0.8188959982362576,0.6996211996585392
8,30,12,9,19.0,True,True,10.0,10.0,0.0,9.0,10.0,0.0,9.0,10.0,0.0,0.32697514980100095,0.31877050059847534,0.5696311491192318,0.566166992939543,0.5630326468581587
9,23,9,6,15.0,True,True,9.0,9.0,0.0,6.0,9.0,0.0,6.0,9.0,0.0,0.25948949696612544,0.25808299687923864,0.3366041521076113,0.3317499940749258,0.7779442396039669
10,58,6,12,35.0,True,True,37.0,37.0,0.0,14.0,5.0,16.0,14.0,5.0,16.0,0.32611645001452416,0.3191244977642782,0.4560477507766336,0.4494379973039031,0.7100523313085411
11,50,9,7,32.0,True,True,26.0,26.0,0.0,13.0,12.0,7.0,13.0,12.0,7.0,0.37197690035100095,0.36620799801312387,0.513785301882308,0.5132915030117147,0.7134503413058954
12,49,6,6,30.0,True,True,22.0,22.0,0.0,11.0,16.0,3.0,11.0,16.0,3.0,0.20925830176565796,0.20854150352533907,0.28270425100345165,0.2774169988697395,0.7517257571633498
13,55,5,11,19.0,True,True,4.0,4.0,0.0,15.0,4.0,0.0,15.0,4.0,0.0,0.1465979490603786,0.14364599337568507,0.1826831983635202,0.17947849846677855,0.8003521012422217
14,22,10,11,14.0,True,True,8.0,8.0,0.0,6.0,8.0,0.0,6.0,8.0,0.0,0.2814833525917493,0.27708349807653576,0.4183456469036173,0.41464549576630816,0.6682419100307759
15,51,14,12,31.0,True,True,17.0,17.0,0.0,14.0,17.0,0.0,14.0,17.0,0.0,0.5226854511420242,0.5157294945092872,1.0237583992420696,1.0142710016225465,0.5084730744389477
16,59,8,10,35.0,True,True,28.0,28.0,0.0,15.0,12.0,8.0,15.0,12.0,8.0,0.4490021012315992,0.44466700637713075,0.6274394996580668,0.6062704924261197,0.7334465588085964
17,23,12,6,15.0,True,True,14.0,14.0,0.0,7.0,2.0,6.0,7.0,2.0,6.0,0.3548000015143771,0.34635450720088556,0.4506395991484169,0.4431665001902729,0.7815448754636886
18,46,10,9,30.0,True,True,17.0,17.0,0.0,13.0,17.0,0.0,13.0,17.0,0.0,0.3896833994076587,0.38366699300240725,0.7457957493897993,0.7389580059680156,0.5191999949981103
19,39,8,7,23.0,True,True,22.0,22.0,0.0,10.0,4.0,9.0,10.0,4.0,9.0,0.34884175038314424,0.3274584960308857,0.37136239843675867,0.366458494681865,0.8935759459339687
20,56,15,10,36.0,True,True,21.0,21.0,0.0,15.0,21.0,0.0,15.0,21.0,0.0,0.5960833019344136,0.582291504542809,1.1628896994807292,1.1543125001480803,0.504448755833546
21,59,7,9,38.0,True,True,32.0,32.0,0.0,18.0,8.0,12.0,18.0,8.0,12.0,0.33404179994249716,0.3290624954388477,0.4467207989364397,0.4403750062920153,0.7472324512909444
22,35,11,12,23.0,True,True,14.0,14.0,0.0,9.0,14.0,0.0,9.0,14.0,0.0,0.3254709496104624,0.3189374983776361,0.6180917000165209,0.6105205029598437,0.5224026004555228
23,44,10,11,27.0,True,True,15.0,15.0,0.0,12.0,15.0,0.0,12.0,15.0,0.0,0.413245950039709,0.4036665050080046,0.7236770492454525,0.7182289991760626,0.5620303628384296
