Job,Interval,Start,End,Energy,Flow
J8,I40,112.0,117.0,brown,2
J8,I44,120.0,122.0,brown,1
J41,I55,153.0,154.0,green,1
J41,I56,154.0,166.0,green,1
J41,I62,181.0,195.0,green,2
J41,I75,227.0,230.0,brown,1
J42,I76,230.0,234.0,brown,4
J42,I84,258.0,260.0,brown,2
J11,I21,40.0,43.0,green,3
J11,I29,80.0,81.0,green,1
J11,I66,199.0,200.0,brown,1
J9,I58,168.0,170.0,green,1
J9,I61,174.0,181.0,brown,1
J9,I85,260.0,261.0,brown,1
J48,I79,242.0,244.0,brown,1
J48,I96,284.0,285.0,green,1
J48,I104,296.0,299.0,green,1
J48,I105,299.0,300.0,green,1
J33,I37,97.0,100.0,green,1
J33,I40,112.0,117.0,brown,1
J33,I89,264.0,266.0,green,1
J35,I62,181.0,195.0,green,3
J35,I82,253.0,256.0,green,2
J35,I94,274.0,279.0,green,1
J14,I27,69.0,75.0,green,4
J7,I23,45.0,54.0,green,1
J7,I45,122.0,127.0,brown,1
J7,I62,181.0,195.0,green,1
J6,I16,25.0,31.0,green,5
J6,I17,31.0,34.0,green,1
J28,I20,37.0,40.0,green,3
J28,I44,120.0,122.0,brown,1
J38,I53,148.0,152.0,green,1
J38,I57,166.0,168.0,green,2
J3,I24,54.0,56.0,green,2
J3,I26,62.0,69.0,green,1
J3,I28,75.0,80.0,green,2
J16,I33,84.0,88.0,green,1
J16,I37,97.0,100.0,green,2
J12,I23,45.0,54.0,green,5
J20,I30,81.0,82.0,green,1
J20,I78,240.0,242.0,brown,1
J20,I97,285.0,286.0,green,1
J20,I98,286.0,288.0,green,2
J20,I100,290.0,292.0,green,1
J34,I62,181.0,195.0,green,3
J34,I63,195.0,196.0,green,1
J10,I18,34.0,36.0,green,2
J10,I42,118.0,119.0,brown,1
J10,I46,127.0,128.0,brown,1
J46,I87,262.0,263.0,green,1
J46,I95,279.0,284.0,green,1
J44,I90,266.0,267.0,green,1
J44,I91,267.0,271.0,green,1
J44,I93,272.0,274.0,green,1
J29,I56,154.0,166.0,green,6
J40,I88,263.0,264.0,green,1
J40,I92,271.0,272.0,green,1
J40,I94,274.0,279.0,green,4
J21,I39,111.0,112.0,green,1
J21,I41,117.0,118.0,brown,1
J21,I50,141.0,143.0,green,1
J5,I17,31.0,34.0,green,2
J5,I27,69.0,75.0,green,1
J5,I80,244.0,252.0,brown,1
J27,I36,95.0,97.0,green,2
J27,I82,253.0,256.0,green,1
J31,I22,43.0,45.0,green,2
J31,I26,62.0,69.0,green,1
J31,I38,100.0,111.0,green,1
J30,I52,144.0,148.0,green,4
J30,I60,173.0,174.0,green,1
J24,I25,56.0,62.0,green,2
J25,I32,83.0,84.0,green,1
J25,I38,100.0,111.0,green,4
J25,I40,112.0,117.0,brown,1
J22,I33,84.0,88.0,green,3
J17,I27,69.0,75.0,green,1
J17,I35,89.0,95.0,green,3
J13,I26,62.0,69.0,green,2
J36,I19,36.0,37.0,green,1
J36,I35,89.0,95.0,green,3
J36,I51,143.0,144.0,green,1
J36,I72,216.0,220.0,brown,1
J23,I34,88.0,89.0,green,1
J23,I50,141.0,143.0,green,1
J15,I38,100.0,111.0,green,6
J47,I71,215.0,216.0,brown,1
J47,I79,242.0,244.0,brown,1
J47,I91,267.0,271.0,green,1
J47,I93,272.0,274.0,green,1
J32,I15,22.0,25.0,green,3
J32,I23,45.0,54.0,green,1
J32,I45,122.0,127.0,brown,1
J39,I59,170.0,173.0,green,3
J39,I62,181.0,195.0,green,3
J4,I25,56.0,62.0,green,2
J4,I26,62.0,69.0,green,3
J50,I95,279.0,284.0,green,3
J1,I56,154.0,166.0,green,2
J1,I89,264.0,266.0,green,1
J18,I16,25.0,31.0,green,1
J18,I28,75.0,80.0,green,1
J18,I43,119.0,120.0,brown,1
J18,I67,200.0,203.0,brown,1
J26,I28,75.0,80.0,green,2
J26,I31,82.0,83.0,green,1
J43,I23,45.0,54.0,green,2
J43,I53,148.0,152.0,green,3
J2,I2,3.0,4.0,brown,1
J2,I10,13.0,16.0,red,3
J49,I56,154.0,166.0,green,3
J49,I100,290.0,292.0,green,1
J49,I102,293.0,295.0,green,2
J45,I86,261.0,262.0,brown,1
J45,I91,267.0,271.0,green,2
J45,I95,279.0,284.0,green,1
J45,I99,288.0,290.0,green,2
J19,I25,56.0,62.0,green,2
J19,I101,292.0,293.0,green,1
J19,I103,295.0,296.0,green,1
J19,I104,296.0,299.0,green,2
J37,I54,152.0,153.0,green,1
J37,I58,168.0,170.0,green,1
J37,I62,181.0,195.0,green,2
