instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,300,50,25,99,230,True,230,2,57.0,173,57,0,173,57,0,20.08115788671372,518.9444969873875
2,300,50,25,97,222,True,222,3,64.0,161,58,3,161,58,3,20.24831603588162,765.9123360645026
3,300,50,25,106,213,True,213,3,37.0,179,31,3,179,31,3,21.881818142160725,768.6773519963026
