instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60000,10000,1000,17386,47238,True,47238,2,13097.0,34141,13097,0,34141,13097,0,779393.5602279089,1355427.8668700717
2,60000,10000,1000,17313,47798,True,47798,3,17343.0,33105,12043,2650,33105,12043,2650,1165870.1149919254,2064276.3902698644
3,60000,10000,1000,17366,46040,True,46040,3,15175.0,32202,12501,1337,32202,12501,1337,1080262.1279331318,1943125.8173510432
