Job,Interval,Start,End,Energy,Flow
J41,I115,239.0,242.0,green,3
J41,I124,258.0,259.0,brown,1
J26,I52,101.0,107.0,green,4
J26,I84,190.0,191.0,green,1
J24,I79,171.0,175.0,green,4
J24,I83,189.0,190.0,green,1
J7,I11,19.0,20.0,brown,1
J7,I27,60.0,64.0,brown,2
J18,I21,42.0,47.0,green,4
J2,I2,6.0,7.0,green,1
J2,I6,10.0,11.0,green,1
J42,I40,81.0,84.0,green,3
J44,I1,2.0,6.0,green,4
J44,I69,146.0,149.0,brown,2
J15,I34,72.0,74.0,brown,1
J15,I37,77.0,78.0,brown,1
J15,I38,78.0,80.0,green,2
J15,I52,101.0,107.0,green,2
J13,I32,68.0,70.0,brown,1
J20,I10,17.0,19.0,green,2
J20,I18,30.0,38.0,green,3
J20,I78,164.0,171.0,green,1
J8,I13,21.0,22.0,brown,1
J8,I21,42.0,47.0,green,1
J32,I22,47.0,49.0,green,1
J32,I53,107.0,110.0,brown,1
J17,I58,116.0,119.0,green,3
J17,I82,182.0,189.0,green,3
J4,I9,16.0,17.0,green,1
J4,I17,27.0,30.0,brown,3
J4,I18,30.0,38.0,green,2
J22,I28,64.0,65.0,green,1
J22,I96,210.0,211.0,green,1
J12,I36,75.0,77.0,brown,2
J12,I44,88.0,89.0,brown,1
J12,I78,164.0,171.0,green,1
J12,I116,242.0,243.0,brown,1
J33,I86,192.0,196.0,green,4
J40,I82,182.0,189.0,green,3
J40,I118,245.0,246.0,green,1
J29,I26,58.0,60.0,green,1
J29,I77,162.0,164.0,brown,1
J29,I78,164.0,171.0,green,1
J29,I123,255.0,258.0,green,1
J49,I121,248.0,252.0,brown,2
J49,I122,252.0,255.0,green,1
J49,I130,267.0,271.0,green,1
J28,I120,247.0,248.0,brown,1
J28,I129,263.0,267.0,green,4
J28,I137,280.0,281.0,green,1
J14,I19,38.0,39.0,green,1
J14,I27,60.0,64.0,brown,1
J14,I51,97.0,101.0,green,4
J38,I61,121.0,137.0,green,4
J3,I12,20.0,21.0,brown,1
J3,I25,52.0,58.0,green,4
J31,I78,164.0,171.0,green,4
J37,I85,191.0,192.0,brown,1
J37,I93,207.0,208.0,brown,1
J37,I95,209.0,210.0,green,1
J37,I98,213.0,215.0,green,1
J37,I101,223.0,225.0,brown,2
J30,I97,211.0,213.0,green,1
J30,I112,236.0,237.0,brown,1
J30,I144,289.0,291.0,brown,1
J30,I147,294.0,296.0,green,2
J10,I20,39.0,42.0,green,3
J10,I23,49.0,50.0,green,1
J10,I24,50.0,52.0,green,2
J9,I7,11.0,13.0,green,2
J9,I139,282.0,283.0,green,1
J5,I3,7.0,8.0,green,1
J5,I39,80.0,81.0,green,1
J5,I61,121.0,137.0,green,2
J35,I88,197.0,199.0,green,2
J35,I98,213.0,215.0,green,1
J35,I104,227.0,228.0,green,1
J35,I125,259.0,260.0,brown,1
J35,I126,260.0,261.0,green,1
J45,I122,252.0,255.0,green,2
J45,I128,262.0,263.0,green,1
J45,I138,281.0,282.0,green,1
J11,I8,13.0,16.0,green,3
J34,I61,121.0,137.0,green,3
J34,I80,175.0,181.0,green,2
J34,I90,201.0,202.0,brown,1
J16,I50,96.0,97.0,green,1
J16,I74,155.0,157.0,brown,1
J16,I76,159.0,162.0,brown,2
J16,I80,175.0,181.0,green,1
J16,I82,182.0,189.0,green,1
J48,I87,196.0,197.0,green,1
J48,I113,237.0,238.0,brown,1
J48,I123,255.0,258.0,green,2
J48,I145,291.0,293.0,green,2
J47,I70,149.0,150.0,brown,1
J47,I103,226.0,227.0,green,1
J47,I127,261.0,262.0,green,1
J43,I61,121.0,137.0,green,4
J43,I81,181.0,182.0,green,1
J43,I97,211.0,213.0,green,1
J27,I99,215.0,221.0,green,5
J19,I73,154.0,155.0,brown,1
J19,I130,267.0,271.0,green,3
J19,I146,293.0,294.0,green,1
J1,I0,0.0,2.0,green,2
J1,I64,139.0,141.0,green,1
J25,I74,155.0,157.0,brown,1
J25,I80,175.0,181.0,green,1
J25,I91,202.0,206.0,green,4
J21,I48,93.0,95.0,green,1
J21,I49,95.0,96.0,green,1
J21,I53,107.0,110.0,brown,1
J21,I57,115.0,116.0,green,1
J21,I61,121.0,137.0,green,2
J46,I63,138.0,139.0,green,1
J46,I71,150.0,151.0,brown,1
J46,I80,175.0,181.0,green,2
J46,I99,215.0,221.0,green,1
J46,I135,277.0,279.0,brown,1
J39,I27,60.0,64.0,brown,1
J39,I61,121.0,137.0,green,1
J39,I64,139.0,141.0,green,1
J39,I67,144.0,145.0,brown,1
J50,I25,52.0,58.0,green,2
J50,I117,243.0,245.0,green,2
J50,I121,248.0,252.0,brown,2
J36,I56,113.0,115.0,green,2
J36,I76,159.0,162.0,brown,1
J23,I18,30.0,38.0,green,3
J23,I26,58.0,60.0,green,1
J6,I22,47.0,49.0,green,1
J6,I48,93.0,95.0,green,1
J6,I53,107.0,110.0,brown,1
