instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,12000,2000,200,3492,8628,True,8628,2,1763.0,6865,1763,0,6865,1763,0,28822.395924973156,51319.79733402841
2,12000,2000,200,3497,9091,True,9091,2,2249.0,6842,2249,0,6842,2249,0,28514.79124991688,51496.181001886725
3,12000,2000,200,3479,9056,True,9056,2,2002.0,7054,2002,0,7054,2002,0,31994.89760792838,55392.57903001271
