instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,12000,2000,4000,6242,8628,True,8628,2,1764.0,6864,1764,0,6864,1764,0,56082.48510637068,99508.2115251571
2,12000,2000,4000,6208,9122,True,9122,2,2426.0,6696,2426,0,6696,2426,0,54993.2915280644,98554.01316704229
3,12000,2000,4000,6236,9108,True,9108,2,2360.0,6748,2360,0,6748,2360,0,57762.30887522452,101764.14439408109
