instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,600,100,100,243,460,True,460,3,139.0,322,137,1,322,137,1,104.00433307474843,946.2312899995595
2,600,100,100,239,453,True,453,2,107.0,346,107,0,346,107,0,67.09344127498562,640.8693881239742
3,600,100,100,239,425,True,425,2,117.0,308,117,0,308,117,0,57.91115101802347,648.8339940551668
