instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,3000,500,125,901,2157,True,2157,2,407.0,1750,407,0,1750,407,0,1402.1737399078606,3304.2848519980907
2,3000,500,125,922,2239,True,2239,2,514.0,1725,514,0,1725,514,0,1442.9885709770324,3462.1328900102526
3,3000,500,125,941,2185,True,2185,2,618.0,1567,618,0,1567,618,0,1620.314269059062,3664.7639230359346
