instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,100,405,921,True,921,3,385.0,603,251,67,603,251,67,10.443,1480.6425280403346
2,1200,200,100,409,932,True,932,2,279.0,653,279,0,653,279,0,6.1499999999999995,1005.5625740205869
3,1200,200,100,402,841,True,841,2,152.0,689,152,0,689,152,0,5.05,949.6988640166819
4,1200,200,100,404,869,True,869,2,169.0,700,169,0,700,169,0,5.36,989.3216299824417
5,1200,200,100,404,919,True,919,3,278.0,652,256,11,652,256,11,9.762,1545.5663460306823
