Job,Interval,Start,End,Energy,Flow
J114,I215,604.0,607.0,green,1
J114,I235,653.0,667.0,green,3
J23,I97,224.0,226.0,green,1
J23,I105,246.0,247.0,brown,1
J23,I137,359.0,362.0,green,2
J50,I134,336.0,347.0,green,1
J50,I182,487.0,493.0,green,4
J50,I214,600.0,604.0,green,1
J149,I195,523.0,530.0,green,1
J149,I221,619.0,625.0,brown,2
J149,I289,853.0,861.0,brown,1
J149,I331,1031.0,1034.0,brown,1
J179,I170,450.0,453.0,brown,1
J179,I242,685.0,696.0,brown,1
J1,I15,26.0,30.0,brown,3
J1,I23,39.0,43.0,green,1
J1,I30,57.0,58.0,green,1
J49,I125,306.0,309.0,green,2
J49,I157,409.0,410.0,brown,1
J49,I301,918.0,923.0,green,2
J57,I87,192.0,199.0,brown,1
J57,I175,467.0,474.0,brown,2
J57,I320,994.0,996.0,green,1
J57,I360,1100.0,1101.0,green,1
J38,I281,824.0,836.0,green,3
J38,I288,850.0,853.0,brown,2
J194,I97,224.0,226.0,green,1
J194,I98,226.0,233.0,green,1
J194,I193,514.0,516.0,green,1
J194,I194,516.0,523.0,green,1
J194,I289,853.0,861.0,brown,1
J194,I386,1163.0,1166.0,green,1
J7,I138,362.0,363.0,green,1
J7,I302,923.0,944.0,green,4
J199,I151,388.0,390.0,green,1
J199,I312,974.0,978.0,green,2
J199,I344,1059.0,1065.0,brown,2
J199,I394,1183.0,1184.0,green,1
J180,I198,535.0,539.0,brown,3
J180,I294,882.0,890.0,brown,2
J14,I44,74.0,77.0,green,1
J14,I172,454.0,457.0,brown,2
J14,I268,778.0,779.0,green,1
J14,I332,1034.0,1035.0,brown,1
J14,I340,1053.0,1055.0,brown,1
J34,I77,159.0,160.0,green,1
J34,I101,238.0,243.0,green,1
J34,I134,336.0,347.0,green,2
J181,I302,923.0,944.0,green,4
J181,I350,1075.0,1077.0,green,2
J75,I38,67.0,69.0,green,1
J75,I86,191.0,192.0,brown,1
J75,I87,192.0,199.0,brown,1
J75,I134,336.0,347.0,green,1
