instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,300,50,100,230.0,True,True,58.0,58.0,0.0,172.0,58.0,0.0,172.0,58.0,0.0,14.00628320116084,14.009802995133214,95.62842480081599,95.30293299758341,0.14700285242520772
2,300,50,100,212.0,True,True,40.0,40.0,0.0,172.0,40.0,0.0,172.0,40.0,0.0,17.251313204178587,16.41992099757772,87.18711799592711,87.60690300550777,0.18742725098438204
3,300,50,100,218.0,True,True,47.0,47.0,0.0,171.0,47.0,0.0,171.0,47.0,0.0,17.074036799021997,16.697529004886746,94.04125119908713,95.71288799634203,0.17445434313427982
4,300,50,100,215.0,True,True,57.0,57.0,0.0,158.0,57.0,0.0,158.0,57.0,0.0,14.083756599575281,13.91447200148832,108.8894850021461,108.70434300159104,0.128002907862519
5,300,50,100,224.0,True,True,48.0,48.0,0.0,176.0,48.0,0.0,176.0,48.0,0.0,14.244058603071608,13.67172300524544,85.06930439616553,84.93482500489336,0.16096722403864103
6,300,50,100,224.0,True,True,47.0,47.0,0.0,177.0,47.0,0.0,177.0,47.0,0.0,18.540912799653597,17.803323004045524,118.11836079868954,117.32419500185642,0.15174468491996745
7,300,50,100,239.0,True,True,74.0,74.0,0.0,170.0,64.0,5.0,170.0,64.0,5.0,21.287849397049285,21.411519002867863,119.07481219386682,118.07181999029126,0.18134317743749928
8,300,50,100,225.0,True,True,86.0,86.0,0.0,151.0,62.0,12.0,151.0,62.0,12.0,19.132370402803645,18.61919900693465,91.57853439974133,90.43255299911834,0.20589044972683868
9,300,50,100,228.0,True,True,66.0,66.0,0.0,162.0,66.0,0.0,162.0,66.0,0.0,15.948832200956533,15.091316003235988,101.91847980313469,101.5930450084852,0.14854674354898545
10,300,50,100,233.0,True,True,54.0,54.0,0.0,179.0,54.0,0.0,179.0,54.0,0.0,15.467806599917822,15.403259996674024,101.50969579699449,102.44589899957646,0.15035506688986844
11,300,50,100,215.0,True,True,40.0,40.0,0.0,175.0,40.0,0.0,175.0,40.0,0.0,13.959229199099354,13.976248999824747,96.40025479893666,96.46779000468086,0.1448799542225087
12,300,50,100,224.0,True,True,68.0,68.0,0.0,158.0,64.0,2.0,158.0,64.0,2.0,20.126272598281503,19.61870599188842,90.63103579974268,90.21124499849975,0.21747517166196614
13,300,50,100,225.0,True,True,51.0,51.0,0.0,174.0,51.0,0.0,174.0,51.0,0.0,16.241060799802653,15.843931993003935,111.5006749983877,110.17881998850498,0.14380197568513567
14,300,50,100,213.0,True,True,48.0,48.0,0.0,165.0,48.0,0.0,165.0,48.0,0.0,12.939866798114963,12.973876990145072,82.70935079781339,81.63842499197926,0.15891875659555801
15,300,50,100,233.0,True,True,69.0,69.0,0.0,167.0,63.0,3.0,167.0,63.0,3.0,18.732616803026758,18.727991002378985,107.87278579955455,108.45955100376159,0.17267258465535656
16,300,50,100,226.0,True,True,53.0,53.0,0.0,173.0,53.0,0.0,173.0,53.0,0.0,15.605833000154234,14.220316006685607,85.99888460012153,85.91660199454054,0.16551301700210652
17,300,50,100,228.0,True,True,70.0,70.0,0.0,158.0,70.0,0.0,158.0,70.0,0.0,16.62870540167205,16.148548005730845,103.01377639989369,102.81886599841528,0.1570582193153126
18,300,50,100,228.0,True,True,50.0,50.0,0.0,178.0,50.0,0.0,178.0,50.0,0.0,16.972822797833942,16.97087199136149,93.07294900063425,93.21164099674206,0.18206816026288666
19,300,50,100,214.0,True,True,36.0,36.0,0.0,178.0,36.0,0.0,178.0,36.0,0.0,14.001544006168842,13.920548008172773,94.59808339888696,94.94447999168187,0.14661777082135116
20,300,50,100,223.0,True,True,51.0,51.0,0.0,172.0,51.0,0.0,172.0,51.0,0.0,17.47787719941698,16.522593999980018,107.63212899910286,107.17530100373551,0.154164194970669
21,300,50,100,215.0,True,True,59.0,59.0,0.0,156.0,59.0,0.0,156.0,59.0,0.0,14.987791000748985,14.175208998494782,94.52017639996484,94.67194600438233,0.14972977314566466
22,300,50,100,228.0,True,True,56.0,56.0,0.0,172.0,56.0,0.0,172.0,56.0,0.0,14.00932320393622,13.926539002568461,92.28317020460963,92.37523200863507,0.1507605307152748
23,300,50,100,224.0,True,True,63.0,63.0,0.0,161.0,63.0,0.0,161.0,63.0,0.0,17.49043700110633,17.560612002853304,93.60051040130202,92.61542400054168,0.18960785627619214
24,300,50,100,220.0,True,True,45.0,45.0,0.0,175.0,45.0,0.0,175.0,45.0,0.0,16.72722020011861,16.124689995194785,111.7899284028681,111.16822299663909,0.1450476544514189
25,300,50,100,224.0,True,True,51.0,51.0,0.0,173.0,51.0,0.0,173.0,51.0,0.0,15.688207201310433,15.20789299684111,109.02087639842648,109.00767400744371,0.13951213192387374
26,300,50,100,216.0,True,True,61.0,61.0,0.0,155.0,61.0,0.0,155.0,61.0,0.0,15.701183400233278,15.484876988921314,99.73314260132611,99.70555100881029,0.1553060670368596
27,300,50,100,229.0,True,True,58.0,58.0,0.0,171.0,58.0,0.0,171.0,58.0,0.0,18.13160199963022,17.864988010842353,113.16863360407297,112.87554500449914,0.1582715548361717
28,300,50,100,221.0,True,True,64.0,64.0,0.0,157.0,64.0,0.0,157.0,64.0,0.0,14.8295898019569,14.726852998137474,100.97218080190942,99.77561699633952,0.14759971866350632
29,300,50,100,217.0,True,True,37.0,37.0,0.0,180.0,37.0,0.0,180.0,37.0,0.0,12.687695195199922,12.729254987789318,86.11350699793547,85.95234699896537,0.14809665392781587
30,300,50,100,240.0,True,True,85.0,85.0,0.0,166.0,63.0,11.0,166.0,63.0,11.0,16.75336840271484,16.93448999139946,104.27843520010356,103.08428401185665,0.16427809683823066
