instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,5000,11911,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,273786.35286497674,474017.2452391125
2,30000,5000,5000,11903,22184,True,22184,2,6032.0,16152,6032,0,16152,6032,0,258252.01605643713,456635.66435920075
3,30000,5000,5000,11910,22821,True,22821,3,9452.0,15080,6030,1711,15080,6030,1711,384306.1118303103,690096.3160339743
