instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,2500,10089,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,129.08,396100.99671501666
2,30000,5000,2500,10170,22057,True,22057,2,5750.0,16307,5750,0,16307,5750,0,125.093,394113.263469073
3,30000,5000,2500,10161,21063,True,21063,2,3950.0,17113,3950,0,17113,3950,0,97.45899999999999,425735.1189289475
4,30000,5000,2500,10084,21949,True,21949,2,5354.0,16595,5354,0,16595,5354,0,109.182,397106.0901059536
5,30000,5000,2500,10116,22501,True,22501,2,4577.0,17924,4577,0,17924,4577,0,100.52600000000001,379611.8662019726
