instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,1250,9217,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,196142.61494686417,346055.1278840285
2,30000,5000,1250,9196,21568,True,21568,2,6064.0,15504,6064,0,15504,6064,0,200674.37713270783,352078.36339296773
3,30000,5000,1250,9166,23713,True,23713,3,9022.0,15974,6456,1283,15974,6456,1283,285143.90924617246,517113.5419921484
