instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,500,8677,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,92.186,320780.7723049773
2,30000,5000,500,8731,22529,True,22529,2,4988.0,17541,4988,0,17541,4988,0,88.49300000000001,325066.9320359593
3,30000,5000,500,8668,21397,True,21397,2,5533.0,15864,5533,0,15864,5533,0,91.531,320013.93861998804
4,30000,5000,500,8670,21472,True,21472,2,3883.0,17589,3883,0,17589,3883,0,81.38300000000001,323885.76181803364
5,30000,5000,500,8664,23756,True,23756,3,9430.0,15745,6592,1419,15745,6592,1419,149.84300000000002,475002.7948600473
