instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,400,631,921,True,921,3,385.0,603,251,67,603,251,67,531.4090498478412,1903.5910139791667
2,1200,200,400,627,854,True,854,2,216.0,638,216,0,638,216,0,353.84031721340125,1267.6670320797712
3,1200,200,400,624,948,True,948,3,382.0,615,284,49,615,284,49,573.1110456588269,1992.2276597935706
