instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,400,631,921,True,921,3,385.0,603,251,67,603,251,67,9.76,1842.2352180350572
2,1200,200,400,627,854,True,854,2,216.0,638,216,0,638,216,0,6.444999999999999,1261.26054499764
3,1200,200,400,624,948,True,948,3,382.0,615,284,49,615,284,49,10.360999999999999,1916.500510997139
4,1200,200,400,624,901,True,901,3,329.0,615,243,43,615,243,43,9.923,1976.056206971407
5,1200,200,400,621,896,True,896,2,278.0,618,278,0,618,278,0,7.115,1298.024695017375
