instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,6.0,True,True,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.13115025067236274,0.129395499243401,0.18781444960040972,0.18147899754694663,0.7130053669705101
2,30,10,11,27.0,True,True,7.0,7.0,0.0,20.0,7.0,0.0,20.0,7.0,0.0,0.35179779843019787,0.3317914997751359,0.6105937995016575,0.6040629996277858,0.5492663844327176
3,30,13,8,26.0,True,True,11.0,11.0,0.0,20.0,1.0,5.0,20.0,1.0,5.0,0.5437001498648897,0.533667000127025,0.8347917992068687,0.8277079978142865,0.6447527407446463
4,46,12,7,41.0,True,True,12.0,12.0,0.0,30.0,10.0,1.0,30.0,10.0,1.0,0.4468022492801538,0.43831250150105916,0.7359917006397154,0.7306039988179691,0.5999317033717266
5,36,8,9,32.0,True,True,17.0,17.0,0.0,23.0,1.0,8.0,23.0,1.0,8.0,0.3199958482582588,0.31554199813399464,0.45181860150478315,0.4375830067147035,0.7211020384521525
6,42,8,11,38.0,True,True,9.0,9.0,0.0,29.0,9.0,0.0,29.0,9.0,0.0,0.2828813001542585,0.2797500019369181,0.5227435991400853,0.5156039987923577,0.5425675568695076
7,40,11,6,36.0,True,True,14.0,14.0,0.0,27.0,4.0,5.0,27.0,4.0,5.0,0.49971049957093777,0.4923335000057705,0.7721852998656686,0.7596454997838009,0.6481095460262598
8,53,13,5,47.0,True,True,11.0,11.0,0.0,37.0,9.0,1.0,37.0,9.0,1.0,0.5240229485934833,0.5123749979247805,1.0814041503181215,1.080645997717511,0.47413769079513046
9,23,9,5,21.0,True,True,5.0,5.0,0.0,16.0,5.0,0.0,16.0,5.0,0.0,0.2260603490867652,0.22468749739346094,0.33277489856118336,0.32904150066315196,0.6828545850314461
10,58,6,12,31.0,True,True,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.20729794923681766,0.20681249952758662,0.3733249999640975,0.36202049886924215,0.5712728980086982
11,26,8,11,23.0,True,True,10.0,10.0,0.0,16.0,4.0,3.0,16.0,4.0,3.0,0.4063291005877545,0.3950834980059881,0.5207333499129163,0.5135204992257059,0.769362661474471
12,38,9,10,34.0,True,True,8.0,8.0,0.0,26.0,8.0,0.0,26.0,8.0,0.0,0.41260614998464007,0.40183300006901845,0.723922750694328,0.7174580023274757,0.5600787764098368
13,53,10,11,48.0,True,True,11.0,11.0,0.0,37.0,11.0,0.0,37.0,11.0,0.0,0.395904250399326,0.38345800203387626,0.8875540512235602,0.8782495024206582,0.4366162474068901
14,41,15,9,37.0,True,True,13.0,13.0,0.0,28.0,5.0,4.0,28.0,5.0,4.0,0.8093917509540915,0.7925000027171336,1.1244936995353783,1.1167289994773455,0.7096618813409893
15,58,10,8,50.0,True,True,11.0,11.0,0.0,39.0,11.0,0.0,39.0,11.0,0.0,0.44881650028401054,0.4424795006343629,0.7213374490675051,0.7152910002332646,0.6186006820861234
16,37,5,8,27.0,True,True,1.0,1.0,0.0,26.0,1.0,0.0,26.0,1.0,0.0,0.20189379865769297,0.1986459974432364,0.30008539943082724,0.29433300005621277,0.6749022277668433
17,59,5,10,28.0,True,True,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.1668958502705209,0.1651874990784563,0.26920614945993293,0.2603954999358393,0.6343715583378285
18,47,13,9,42.0,True,True,11.0,11.0,0.0,31.0,11.0,0.0,31.0,11.0,0.0,0.476018949484569,0.47297950004576705,1.0003832005168078,0.9860624995781109,0.4796648287995258
19,47,5,12,19.0,True,True,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.160093648446491,0.15958299991325475,0.24939164977695327,0.24091649902402423,0.6623996304102905
20,48,14,8,43.0,True,True,10.0,10.0,0.0,33.0,10.0,0.0,33.0,10.0,0.0,0.5755207992478972,0.5702914968424011,1.09564375015907,1.085541498468956,0.5253520916950096
21,29,7,12,25.0,True,True,9.0,9.0,0.0,20.0,1.0,4.0,20.0,1.0,4.0,0.29208330051915254,0.2861459979612846,0.4197248999844305,0.4045625028084032,0.7072973792057058
22,29,7,8,25.0,True,True,7.0,7.0,0.0,20.0,3.0,2.0,20.0,3.0,2.0,0.23625835056009237,0.23441650046152063,0.4138083502766676,0.4021875029138755,0.5828537653784798
23,35,15,9,32.0,True,True,14.0,14.0,0.0,24.0,2.0,6.0,24.0,2.0,6.0,0.8293563496408751,0.8178124990081415,1.0817917005624622,1.0783750039990991,0.7583748658632898
24,21,7,6,19.0,True,True,5.0,5.0,0.0,15.0,3.0,1.0,15.0,3.0,1.0,0.245558200913365,0.24385450160480104,0.3127208001387771,0.3047499994863756,0.8001788417253238
25,31,12,7,26.0,True,True,5.0,5.0,0.0,21.0,5.0,0.0,21.0,5.0,0.0,0.4585041002428625,0.45254150245455094,0.868216649905662,0.8547079996787943,0.5294691317088637
26,60,13,10,53.0,True,True,17.0,17.0,0.0,41.0,7.0,5.0,41.0,7.0,5.0,0.7697000499319984,0.757958503527334,1.3142957002855837,1.311041498411214,0.5781346390986603
27,26,11,7,22.0,True,True,4.0,4.0,0.0,18.0,4.0,0.0,18.0,4.0,0.0,0.390468899422558,0.3782914973271545,0.5555624004045967,0.5527494977286551,0.68438144020324
28,46,14,9,40.0,True,True,12.0,12.0,0.0,32.0,4.0,4.0,32.0,4.0,4.0,0.5846624502737541,0.5773539996880572,1.0204439491644735,1.0173749979003333,0.5674937961711317
29,50,8,5,43.0,True,True,10.0,10.0,0.0,33.0,10.0,0.0,33.0,10.0,0.0,0.29328545060707256,0.29154149888199754,0.4952457493345719,0.48647950097802095,0.5992883529437129
30,25,11,12,21.0,True,True,3.0,3.0,0.0,18.0,3.0,0.0,18.0,3.0,0.0,0.33449990005465224,0.32760400063125417,0.5656833996908972,0.561562497750856,0.5833794135886183
