instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60000,10000,2500,18447,47238,True,47238,2,13097.0,34141,13097,0,34141,13097,0,765532.1103567141,1347710.8675809577
2,60000,10000,2500,18505,43777,True,43777,3,14030.0,30113,13298,366,30113,13298,366,1105811.9795813223,1995781.5149861854
3,60000,10000,2500,18409,47720,True,47720,3,14937.0,33984,12535,1201,33984,12535,1201,1161443.9850320104,2069006.1458330601
