instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,600,100,200,312,460,True,460,3,139.0,322,137,1,322,137,1,10.633000000000001,1000.5993590457365
2,600,100,200,310,457,True,457,2,115.0,342,115,0,342,115,0,5.365,664.3335659755394
3,600,100,200,310,448,True,448,2,127.0,321,127,0,321,127,0,6.16,646.0850520525128
4,600,100,200,309,470,True,470,2,145.0,325,145,0,325,145,0,6.795,669.0647549694404
5,600,100,200,315,446,True,446,2,129.0,317,129,0,317,129,0,4.88,679.1732019046322
