Job,Interval,Start,End,Energy,Flow
J96,I291,554.0,558.0,brown,1
J72,I220,420.0,424.0,green,2
J72,I222,425.0,430.0,green,1
J72,I247,479.0,481.0,green,1
J72,I254,490.0,491.0,green,1
J72,I256,492.0,493.0,green,1
J94,I155,287.0,289.0,brown,1
J94,I220,420.0,424.0,green,2
J94,I228,438.0,441.0,green,2
J94,I299,577.0,578.0,brown,1
J80,I179,327.0,330.0,brown,1
J80,I194,358.0,361.0,green,1
J80,I233,447.0,448.0,brown,1
J80,I249,482.0,484.0,brown,1
J37,I25,34.0,39.0,green,2
J37,I56,93.0,95.0,brown,1
J30,I206,381.0,387.0,green,5
J30,I229,441.0,443.0,brown,1
J75,I245,474.0,475.0,green,1
J75,I249,482.0,484.0,brown,1
J75,I253,488.0,490.0,green,1
J75,I257,493.0,495.0,green,2
J75,I269,514.0,515.0,green,1
J35,I96,162.0,163.0,brown,1
J35,I129,228.0,231.0,green,2
J35,I165,305.0,309.0,green,2
J20,I33,52.0,54.0,green,2
J20,I36,59.0,60.0,brown,1
J20,I52,88.0,89.0,brown,1
J14,I12,16.0,17.0,green,1
J14,I48,81.0,83.0,brown,1
J14,I60,99.0,102.0,brown,1
J14,I76,126.0,133.0,green,1
J14,I112,193.0,199.0,green,1
J82,I179,327.0,330.0,brown,1
J82,I258,495.0,496.0,green,1
J82,I298,572.0,577.0,green,2
J82,I302,580.0,581.0,green,1
J17,I51,85.0,88.0,brown,2
J17,I55,92.0,93.0,brown,1
J17,I72,116.0,119.0,green,1
J34,I74,121.0,122.0,green,1
J34,I114,202.0,203.0,green,1
J34,I179,327.0,330.0,brown,1
J34,I187,339.0,341.0,brown,2
J34,I222,425.0,430.0,green,1
J19,I101,171.0,176.0,green,4
J19,I165,305.0,309.0,green,2
J29,I39,62.0,67.0,green,4
J29,I54,91.0,92.0,brown,1
J93,I235,449.0,453.0,green,2
J93,I250,484.0,486.0,brown,1
J93,I285,544.0,547.0,green,1
J93,I303,581.0,584.0,green,2
J9,I44,73.0,76.0,brown,1
J9,I77,133.0,134.0,green,1
J9,I213,403.0,410.0,green,1
J68,I100,168.0,171.0,brown,3
J68,I101,171.0,176.0,green,1
J68,I132,233.0,235.0,brown,2
J43,I164,304.0,305.0,green,1
J43,I228,438.0,441.0,green,1
J43,I260,499.0,501.0,green,2
J84,I89,150.0,151.0,brown,1
J84,I170,315.0,316.0,green,1
J84,I194,358.0,361.0,green,1
J53,I56,93.0,95.0,brown,1
J53,I73,119.0,121.0,green,2
J53,I209,392.0,398.0,green,2
J53,I213,403.0,410.0,green,1
J46,I199,371.0,372.0,brown,1
J65,I208,389.0,392.0,brown,3
J65,I209,392.0,398.0,green,2
J12,I8,10.0,12.0,green,2
J12,I76,126.0,133.0,green,3
J81,I171,316.0,317.0,green,1
J81,I203,377.0,379.0,green,2
J54,I181,333.0,334.0,brown,1
J54,I246,475.0,479.0,green,2
J54,I286,547.0,548.0,green,1
J89,I222,425.0,430.0,green,1
J89,I278,527.0,530.0,green,3
J79,I103,177.0,178.0,green,1
J79,I135,243.0,249.0,green,3
J79,I175,320.0,323.0,brown,1
J79,I215,411.0,413.0,brown,1
J55,I152,278.0,284.0,green,4
J55,I155,287.0,289.0,brown,1
J55,I160,299.0,300.0,green,1
J63,I197,366.0,369.0,green,1
J63,I219,416.0,420.0,green,3
J63,I235,449.0,453.0,green,1
J87,I16,22.0,23.0,green,1
J87,I112,193.0,199.0,green,4
J74,I268,512.0,514.0,brown,1
J74,I284,542.0,544.0,brown,1
J74,I285,544.0,547.0,green,1
J74,I293,559.0,565.0,green,3
J44,I193,353.0,358.0,green,3
J44,I240,461.0,465.0,brown,2
J23,I23,32.0,33.0,brown,1
J23,I76,126.0,133.0,green,2
J36,I84,142.0,145.0,green,2
J36,I90,151.0,153.0,brown,2
J36,I148,273.0,274.0,brown,1
J4,I17,23.0,24.0,green,1
J4,I18,24.0,25.0,green,1
J22,I168,311.0,312.0,green,1
J22,I192,348.0,353.0,green,2
J22,I200,372.0,373.0,brown,1
J22,I212,402.0,403.0,green,1
J78,I88,149.0,150.0,green,1
J78,I120,212.0,219.0,green,4
J88,I135,243.0,249.0,green,1
J88,I190,346.0,347.0,brown,1
J88,I255,491.0,492.0,green,1
J88,I271,517.0,519.0,brown,1
J88,I276,525.0,526.0,green,1
