instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,10,20,47.0,True,True,14.0,14.0,0.0,33.0,14.0,0.0,33.0,14.0,0.0,0.9511793992714956,0.9396769892191514,1.53614160080906,1.5342609985964373,0.612462279937234
2,60,10,20,46.0,True,True,10.0,10.0,0.0,36.0,10.0,0.0,36.0,10.0,0.0,0.8951763971708715,0.8904639980755746,1.683583002886735,1.676833999226801,0.5310388496930366
3,60,10,20,45.0,True,True,13.0,13.0,0.0,32.0,13.0,0.0,32.0,13.0,0.0,0.89662819809746,0.9016889962367713,1.3375234004342929,1.3468980032484978,0.6694560345787468
4,60,10,20,46.0,True,True,19.0,19.0,0.0,30.0,13.0,3.0,30.0,13.0,3.0,0.8429436013102531,0.8425170090049505,1.510808800230734,1.52265299402643,0.5533217432404209
5,60,10,20,42.0,True,True,6.0,6.0,0.0,36.0,6.0,0.0,36.0,6.0,0.0,0.6784115947084501,0.6878229905851185,1.0430681984871626,1.0416989971417934,0.6602895773849861
6,60,10,20,47.0,True,True,11.0,11.0,0.0,36.0,11.0,0.0,36.0,11.0,0.0,0.6972641975153238,0.7022240024525672,1.4053184015210718,1.3728840131079778,0.5114955056274932
7,60,10,20,42.0,True,True,11.0,11.0,0.0,31.0,11.0,0.0,31.0,11.0,0.0,0.9127159981289878,0.92671399761457,1.9292762008262798,1.9351490045664832,0.4788850860723124
8,60,10,20,45.0,True,True,17.0,17.0,0.0,30.0,13.0,2.0,30.0,13.0,2.0,1.192391596850939,1.1714059946825728,1.869661797536537,1.8133629928342998,0.6459853869917442
9,60,10,20,42.0,True,True,6.0,6.0,0.0,36.0,6.0,0.0,36.0,6.0,0.0,0.5459787993459031,0.5454220081446692,0.984335201792419,0.9577199962222949,0.5695004910580067
10,60,10,20,42.0,True,True,6.0,6.0,0.0,36.0,6.0,0.0,36.0,6.0,0.0,0.7066580001264811,0.7076879992382601,1.4040170004591346,1.4133240038063377,0.5007259463027077
11,60,10,20,47.0,True,True,12.0,12.0,0.0,35.0,12.0,0.0,35.0,12.0,0.0,0.8174771937774494,0.8179339929483831,2.0870916021522135,2.3721559991827235,0.34480615660613595
12,60,10,20,42.0,True,True,9.0,9.0,0.0,33.0,9.0,0.0,33.0,9.0,0.0,0.9606360021280125,0.931140995817259,1.769485604017973,1.7109260079450905,0.5442321827438972
13,60,10,20,48.0,True,True,22.0,22.0,0.0,30.0,14.0,4.0,30.0,14.0,4.0,0.8833594038151205,0.8349970012204722,1.5318654011934996,1.5335850039264187,0.544473895534085
14,60,10,20,43.0,True,True,14.0,14.0,0.0,30.0,12.0,1.0,30.0,12.0,1.0,1.0229862004052848,1.0055640013888478,1.5616971999406815,1.56975700519979,0.6405857709555914
15,60,10,20,47.0,True,True,15.0,15.0,0.0,32.0,15.0,0.0,32.0,15.0,0.0,0.7896601979155093,0.7532650051871315,1.3979449984617531,1.4056189975235611,0.535895578043726
16,60,10,20,46.0,True,True,14.0,14.0,0.0,32.0,14.0,0.0,32.0,14.0,0.0,0.7545167958596721,0.7565580017399043,1.4604044001316652,1.4635000115958974,0.5169511416094239
17,60,10,20,45.0,True,True,9.0,9.0,0.0,36.0,9.0,0.0,36.0,9.0,0.0,0.824427796760574,0.8189259970095009,1.7684063990600407,1.696722989436239,0.4826515595698983
18,60,10,20,47.0,True,True,12.0,12.0,0.0,35.0,12.0,0.0,35.0,12.0,0.0,0.8675311953993514,0.8476739894831553,1.777050201781094,1.7741740011842921,0.47778514898612995
19,60,10,20,42.0,True,True,7.0,7.0,0.0,35.0,7.0,0.0,35.0,7.0,0.0,0.9603665996110067,0.8964269945863634,1.5605313994456083,1.3510889984900132,0.6634847856715707
20,60,10,20,42.0,True,True,10.0,10.0,0.0,32.0,10.0,0.0,32.0,10.0,0.0,0.6201963988132775,0.6267349963309243,1.1598038021475077,1.1130490020150319,0.563079428844823
21,60,10,20,47.0,True,True,14.0,14.0,0.0,34.0,12.0,1.0,34.0,12.0,1.0,0.8869741985108703,0.8453589980490506,1.490540595841594,1.4504939899779856,0.5828076530409345
22,60,10,20,47.0,True,True,23.0,23.0,0.0,30.0,11.0,6.0,30.0,11.0,6.0,0.7432831975165755,0.7448529941029847,1.2458835990400985,1.2517700088210404,0.5950398147056684
23,60,10,20,44.0,True,True,10.0,10.0,0.0,34.0,10.0,0.0,34.0,10.0,0.0,0.6961849983781576,0.6926439964445308,1.1612274014623836,1.1582040024222806,0.5980328120054218
24,60,10,20,45.0,True,True,14.0,14.0,0.0,32.0,12.0,1.0,32.0,12.0,1.0,0.7136331987567246,0.7024490041658282,1.1697729933075607,1.1524359870236367,0.6095340757103769
25,60,10,20,46.0,True,True,21.0,21.0,0.0,30.0,11.0,5.0,30.0,11.0,5.0,0.8408767986111343,0.8399820071645081,1.2612489983439445,1.266048988327384,0.6634672235505152
26,60,10,20,43.0,True,True,7.0,7.0,0.0,36.0,7.0,0.0,36.0,7.0,0.0,0.7658632035600021,0.7478250045096502,1.3961938035208732,1.3764030009042472,0.5433183479099916
27,60,10,20,44.0,True,True,13.0,13.0,0.0,31.0,13.0,0.0,31.0,13.0,0.0,0.7946336001623422,0.7897329924162477,1.4104888017755002,1.4198910066625103,0.5561926857136275
28,60,10,20,46.0,True,True,10.0,10.0,0.0,36.0,10.0,0.0,36.0,10.0,0.0,0.7851499976823106,0.7452519930666313,1.6310733975842595,1.6060850030044094,0.46401777718647014
29,60,10,20,46.0,True,True,17.0,17.0,0.0,30.0,15.0,1.0,30.0,15.0,1.0,0.9213276003720239,0.9086010104510933,1.508810999803245,1.481786006479524,0.6131796402975741
30,60,10,20,48.0,True,True,19.0,19.0,0.0,32.0,13.0,3.0,32.0,13.0,3.0,0.8384996035601944,0.8375899924430996,1.4619179972214624,1.4184489991748706,0.590497080212497
