instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,600,100,25,460.0,True,True,139.0,139.0,0.0,322.0,137.0,1.0,322.0,137.0,1.0,37.25967879581731,36.98603498924058,315.94540599908214,314.3353759951424,0.11766424594160903
2,600,100,25,438.0,True,True,133.0,133.0,0.0,307.0,129.0,2.0,307.0,129.0,2.0,33.605257197632454,33.337507004034705,325.3588913998101,326.41906398930587,0.10213100483961594
3,600,100,25,453.0,True,True,136.0,136.0,0.0,317.0,136.0,0.0,317.0,136.0,0.0,31.153041194193065,31.15585599152837,351.6473934025271,352.91599499760196,0.0882812239545563
4,600,100,25,468.0,True,True,170.0,170.0,0.0,323.0,120.0,25.0,323.0,120.0,25.0,40.68412219930906,40.092807001201436,365.5532635981217,365.40319900086615,0.10972210180652085
5,600,100,25,459.0,True,True,162.0,162.0,0.0,316.0,124.0,19.0,316.0,124.0,19.0,40.23300400003791,39.603409997653216,345.49104199686553,345.94486100832,0.1144789660474267
6,600,100,25,429.0,True,True,76.0,76.0,0.0,353.0,76.0,0.0,353.0,76.0,0.0,30.325397601700388,29.736051001236774,303.8493837986607,304.37879099918064,0.09769422798356808
7,600,100,25,446.0,True,True,154.0,154.0,0.0,300.0,138.0,8.0,300.0,138.0,8.0,27.56019799853675,26.686491997679695,286.6308486001799,286.2283290014602,0.09323497814062826
8,600,100,25,455.0,True,True,109.0,109.0,0.0,346.0,109.0,0.0,346.0,109.0,0.0,38.51182120270096,38.64561099908315,340.079710399732,339.98082000471186,0.11366997408426613
9,600,100,25,445.0,True,True,124.0,124.0,0.0,321.0,124.0,0.0,321.0,124.0,0.0,33.808269404107705,33.28957200574223,368.86509300093167,369.55995101016015,0.09007894907104534
10,600,100,25,437.0,True,True,139.0,139.0,0.0,303.0,129.0,5.0,303.0,129.0,5.0,35.822776597342454,35.29915600665845,301.1986559984507,300.0420269963797,0.11764737213658527
11,600,100,25,421.0,True,True,67.0,67.0,0.0,354.0,67.0,0.0,354.0,67.0,0.0,31.332372600445524,30.935705988667905,333.5138418042334,331.9887250108877,0.093183001885541
12,600,100,25,431.0,True,True,109.0,109.0,0.0,323.0,107.0,1.0,323.0,107.0,1.0,33.38363659859169,33.02450499904808,324.9218582001049,327.61516599566676,0.10080273573014284
13,600,100,25,471.0,True,True,128.0,128.0,0.0,343.0,128.0,0.0,343.0,128.0,0.0,32.67666699830443,31.396127000334673,330.9395997959655,327.1052299969597,0.09598173346426313
14,600,100,25,458.0,True,True,116.0,116.0,0.0,345.0,110.0,3.0,345.0,110.0,3.0,43.107427802169695,43.20936200383585,344.7158381983172,343.16446199954953,0.12591444274871497
15,600,100,25,445.0,True,True,102.0,102.0,0.0,343.0,102.0,0.0,343.0,102.0,0.0,31.60184040025342,30.50896999775432,338.4171551966574,336.55640299548395,0.09065039240440094
16,600,100,25,433.0,True,True,121.0,121.0,0.0,312.0,121.0,0.0,312.0,121.0,0.0,31.373173001338724,30.527977010933682,318.0324738001218,318.65583900071215,0.09580234621360714
17,600,100,25,429.0,True,True,91.0,91.0,0.0,338.0,91.0,0.0,338.0,91.0,0.0,34.94644339662045,34.56848399946466,313.45160600030795,312.14202899718657,0.1107460091501367
18,600,100,25,467.0,True,True,180.0,180.0,0.0,302.0,150.0,15.0,302.0,150.0,15.0,45.7592669990845,44.284874995355494,354.87300459935796,355.62094100168906,0.1245283105955933
19,600,100,25,450.0,True,True,115.0,115.0,0.0,340.0,105.0,5.0,340.0,105.0,5.0,30.033194401767105,29.390980998869054,288.8204630027758,287.9789209982846,0.10205948719088412
20,600,100,25,438.0,True,True,123.0,123.0,0.0,315.0,123.0,0.0,315.0,123.0,0.0,31.553853000514206,30.718565001734532,324.0259596030228,319.32792300358415,0.0961975536395223
21,600,100,25,475.0,True,True,167.0,167.0,0.0,332.0,119.0,24.0,332.0,119.0,24.0,38.93343720410485,37.84287700545974,360.4204898001626,361.43936299777124,0.10470048611084204
22,600,100,25,422.0,True,True,64.0,64.0,0.0,358.0,64.0,0.0,358.0,64.0,0.0,35.13562300358899,33.69200699671637,323.52368660504,320.68836300459225,0.10506152041517611
23,600,100,25,452.0,True,True,168.0,168.0,0.0,307.0,122.0,23.0,307.0,122.0,23.0,41.81311400025152,39.99405400827527,287.9443131998414,285.9614530025283,0.13985819972708582
24,600,100,25,432.0,True,True,94.0,94.0,0.0,338.0,94.0,0.0,338.0,94.0,0.0,36.398519002250396,35.17551200638991,349.6948614018038,347.5164830015274,0.10121969381876861
25,600,100,25,474.0,True,True,176.0,176.0,0.0,318.0,136.0,20.0,318.0,136.0,20.0,34.80142319749575,34.27700999600347,317.8356215998065,316.08612000127323,0.10844199674400572
26,600,100,25,451.0,True,True,114.0,114.0,0.0,342.0,104.0,5.0,342.0,104.0,5.0,34.42484560073353,33.676236009341665,315.0920976011548,309.7849519981537,0.10870843077472134
