instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,1250,9217,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,120.82799999999999,346578.1592699932
2,30000,5000,1250,9196,21568,True,21568,2,6064.0,15504,6064,0,15504,6064,0,114.02199999999999,357920.41918996256
3,30000,5000,1250,9166,23713,True,23713,3,9022.0,15974,6456,1283,15974,6456,1283,156.803,504158.7833489757
4,30000,5000,1250,9283,23221,True,23221,2,7068.0,16153,7068,0,16153,7068,0,124.87100000000001,355058.5008680355
5,30000,5000,1250,9232,23067,True,23067,3,9959.0,15064,6047,1956,15064,6047,1956,140.593,504028.6887140246
