Job,Interval,Start,End,Energy,Flow
J17,I5,11.0,14.0,brown,3
J17,I14,28.0,33.0,green,1
J27,I35,75.0,76.0,red,1
J27,I37,78.0,85.0,green,2
J27,I63,165.0,166.0,red,1
J27,I64,166.0,171.0,green,1
J27,I65,171.0,177.0,green,1
J6,I14,28.0,33.0,green,1
J6,I18,39.0,41.0,green,1
J6,I20,43.0,46.0,green,2
J35,I84,231.0,233.0,brown,1
J35,I85,233.0,238.0,brown,1
J35,I92,249.0,252.0,brown,2
J33,I48,122.0,126.0,green,1
J33,I60,159.0,161.0,brown,1
J33,I100,267.0,274.0,green,2
J40,I37,78.0,85.0,green,1
J40,I44,111.0,114.0,red,1
J40,I85,233.0,238.0,brown,3
J40,I93,252.0,256.0,brown,1
J49,I100,267.0,274.0,green,4
J36,I48,122.0,126.0,green,1
J36,I60,159.0,161.0,brown,1
J36,I62,163.0,165.0,red,2
J41,I54,138.0,140.0,green,1
J41,I70,189.0,190.0,green,1
J41,I73,197.0,204.0,green,2
J41,I94,256.0,258.0,brown,2
J29,I53,135.0,138.0,green,1
J29,I55,140.0,142.0,green,2
J29,I59,158.0,159.0,green,1
J29,I65,171.0,177.0,green,2
J30,I41,105.0,107.0,green,2
J30,I73,197.0,204.0,green,4
J8,I42,107.0,108.0,red,1
J8,I74,204.0,209.0,green,1
J26,I38,85.0,96.0,green,1
J26,I61,161.0,163.0,brown,2
J22,I21,46.0,47.0,green,1
J22,I23,52.0,54.0,green,1
J22,I32,71.0,72.0,brown,1
J22,I51,132.0,133.0,green,1
J3,I12,24.0,26.0,red,1
J3,I20,43.0,46.0,green,1
J11,I15,33.0,37.0,green,2
J11,I46,118.0,121.0,green,2
J45,I82,228.0,230.0,green,1
J45,I90,246.0,248.0,brown,2
J45,I109,283.0,286.0,brown,3
J25,I46,118.0,121.0,green,1
J25,I56,142.0,153.0,green,1
J25,I80,224.0,227.0,brown,3
J37,I14,28.0,33.0,green,3
J37,I18,39.0,41.0,green,1
J37,I39,96.0,104.0,green,1
J37,I83,230.0,231.0,green,1
J28,I56,142.0,153.0,green,3
J28,I57,153.0,156.0,green,2
J43,I112,290.0,293.0,brown,3
J43,I113,293.0,295.0,brown,1
J43,I114,295.0,296.0,brown,1
J44,I71,190.0,195.0,green,2
J44,I91,248.0,249.0,brown,1
J44,I95,258.0,259.0,brown,1
J44,I101,274.0,275.0,green,1
J44,I102,275.0,276.0,green,1
J4,I10,21.0,23.0,brown,2
J4,I16,37.0,38.0,brown,1
J16,I22,47.0,52.0,green,2
J16,I23,52.0,54.0,green,1
J16,I26,56.0,57.0,red,1
J16,I31,70.0,71.0,brown,1
J16,I49,126.0,128.0,green,1
J21,I38,85.0,96.0,green,2
J21,I53,135.0,138.0,green,1
J21,I69,182.0,189.0,red,1
J5,I1,3.0,6.0,brown,1
J5,I7,16.0,17.0,green,1
J5,I15,33.0,37.0,green,1
J5,I64,166.0,171.0,green,2
J23,I49,126.0,128.0,green,1
J23,I66,177.0,180.0,green,1
J23,I73,197.0,204.0,green,1
J10,I22,47.0,52.0,green,2
J10,I37,78.0,85.0,green,4
J32,I56,142.0,153.0,green,4
J32,I103,276.0,278.0,green,2
J47,I53,135.0,138.0,green,1
J47,I105,279.0,280.0,green,1
J2,I3,8.0,9.0,brown,1
J2,I6,14.0,16.0,green,2
J2,I9,19.0,21.0,brown,2
J2,I24,54.0,55.0,green,1
J46,I54,138.0,140.0,green,1
J46,I74,204.0,209.0,green,1
J46,I104,278.0,279.0,green,1
J46,I106,280.0,281.0,green,1
J9,I4,9.0,11.0,brown,1
J9,I11,23.0,24.0,brown,1
J9,I19,41.0,43.0,green,2
J1,I1,3.0,6.0,brown,2
J1,I2,6.0,8.0,brown,2
J20,I64,166.0,171.0,green,2
J20,I65,171.0,177.0,green,2
J20,I96,259.0,260.0,brown,1
J20,I97,260.0,265.0,red,1
J12,I15,33.0,37.0,green,1
J12,I22,47.0,52.0,green,1
J12,I39,96.0,104.0,green,1
J24,I36,76.0,78.0,green,1
J24,I52,133.0,135.0,green,2
J15,I38,85.0,96.0,green,4
J15,I39,96.0,104.0,green,2
J42,I93,252.0,256.0,brown,3
J50,I108,282.0,283.0,red,1
J50,I111,289.0,290.0,brown,1
J50,I113,293.0,295.0,brown,1
J50,I115,296.0,297.0,brown,1
J50,I116,297.0,299.0,brown,2
J7,I4,9.0,11.0,brown,1
J7,I33,72.0,73.0,brown,1
J7,I65,171.0,177.0,green,1
J19,I39,96.0,104.0,green,4
J19,I72,195.0,197.0,brown,2
J39,I67,180.0,181.0,green,1
J39,I74,204.0,209.0,green,3
J39,I82,228.0,230.0,green,1
J39,I86,238.0,239.0,green,1
J34,I48,122.0,126.0,green,2
J34,I50,128.0,132.0,green,4
J38,I57,153.0,156.0,green,1
J38,I66,177.0,180.0,green,2
J18,I58,156.0,158.0,green,2
J31,I40,104.0,105.0,green,1
J31,I47,121.0,122.0,green,1
J31,I71,190.0,195.0,green,3
J31,I85,233.0,238.0,brown,1
J48,I36,76.0,78.0,green,1
J48,I44,111.0,114.0,red,1
J48,I84,231.0,233.0,brown,1
J48,I92,249.0,252.0,brown,1
J48,I100,267.0,274.0,green,1
J48,I110,286.0,289.0,brown,1
J14,I56,142.0,153.0,green,3
J14,I88,242.0,243.0,red,1
J14,I110,286.0,289.0,brown,2
J13,I38,85.0,96.0,green,4
J13,I68,181.0,182.0,green,1
