Job,Interval,Start,End,Energy,Flow
J40,I61,221.0,225.0,green,1
J40,I64,232.0,237.0,green,1
J20,I40,125.0,127.0,green,1
J20,I41,127.0,136.0,green,1
J20,I44,147.0,157.0,green,4
J8,I7,21.0,26.0,brown,2
J8,I10,31.0,37.0,brown,3
J23,I11,37.0,48.0,brown,5
J26,I66,245.0,250.0,green,2
J24,I43,144.0,147.0,green,3
J24,I44,147.0,157.0,green,1
J24,I52,180.0,184.0,green,1
J19,I11,37.0,48.0,brown,3
J19,I48,169.0,176.0,green,1
J48,I78,286.0,288.0,green,1
J48,I82,293.0,296.0,green,3
J47,I42,136.0,144.0,green,4
J47,I58,201.0,202.0,green,1
J47,I66,245.0,250.0,green,1
J6,I8,26.0,29.0,brown,3
J6,I10,31.0,37.0,brown,1
J6,I11,37.0,48.0,brown,1
J2,I1,1.0,3.0,brown,2
J2,I5,15.0,20.0,brown,1
J18,I17,56.0,57.0,brown,1
J18,I19,59.0,61.0,brown,2
J18,I21,63.0,66.0,brown,2
J18,I22,66.0,69.0,brown,1
J7,I9,29.0,31.0,brown,2
J7,I11,37.0,48.0,brown,2
J12,I14,52.0,53.0,brown,1
J12,I15,53.0,55.0,brown,1
J12,I16,55.0,56.0,brown,1
J12,I18,57.0,59.0,brown,2
J12,I20,61.0,63.0,brown,1
J36,I47,168.0,169.0,green,1
J36,I68,252.0,258.0,green,5
J11,I48,169.0,176.0,green,3
J33,I55,189.0,191.0,green,1
J33,I60,210.0,221.0,green,2
J33,I61,221.0,225.0,green,3
J46,I67,250.0,252.0,green,2
J46,I79,288.0,291.0,green,1
J34,I65,237.0,245.0,green,5
J35,I45,157.0,165.0,green,3
J35,I62,225.0,228.0,green,1
J14,I4,6.0,15.0,brown,5
J5,I57,196.0,201.0,green,2
J5,I63,228.0,232.0,green,2
J1,I7,21.0,26.0,brown,1
J1,I44,147.0,157.0,green,4
J42,I59,202.0,210.0,green,4
J17,I52,180.0,184.0,green,3
J17,I57,196.0,201.0,green,1
J17,I68,252.0,258.0,green,1
J50,I80,291.0,292.0,green,1
J50,I84,298.0,300.0,green,2
J43,I62,225.0,228.0,green,2
J43,I66,245.0,250.0,green,2
J29,I49,176.0,177.0,green,1
J29,I53,184.0,185.0,green,1
J29,I54,185.0,189.0,green,1
J39,I56,191.0,196.0,green,5
J4,I5,15.0,20.0,brown,4
J4,I45,157.0,165.0,green,1
J28,I21,63.0,66.0,brown,1
J28,I41,127.0,136.0,green,1
J28,I54,185.0,189.0,green,1
J22,I51,178.0,180.0,green,2
J22,I59,202.0,210.0,green,4
J9,I6,20.0,21.0,brown,1
J9,I7,21.0,26.0,brown,1
J9,I22,66.0,69.0,brown,1
J41,I55,189.0,191.0,green,1
J41,I64,232.0,237.0,green,1
J41,I79,288.0,291.0,green,2
J32,I40,125.0,127.0,green,1
J32,I41,127.0,136.0,green,3
J32,I57,196.0,201.0,green,2
J10,I13,49.0,52.0,brown,3
J38,I15,53.0,55.0,brown,1
J38,I44,147.0,157.0,green,1
J38,I76,282.0,285.0,green,3
J38,I78,286.0,288.0,green,1
J44,I60,210.0,221.0,green,2
J44,I64,232.0,237.0,green,1
J31,I41,127.0,136.0,green,4
J31,I83,296.0,298.0,green,2
J49,I64,232.0,237.0,green,1
J49,I65,237.0,245.0,green,3
J49,I75,276.0,282.0,green,1
J49,I81,292.0,293.0,green,1
J3,I10,31.0,37.0,brown,2
J27,I48,169.0,176.0,green,3
J15,I22,66.0,69.0,brown,1
J15,I45,157.0,165.0,green,1
J15,I46,165.0,168.0,green,3
J25,I60,210.0,221.0,green,2
J37,I12,48.0,49.0,brown,1
J37,I63,228.0,232.0,green,2
J16,I60,210.0,221.0,green,5
J16,I64,232.0,237.0,green,1
J45,I75,276.0,282.0,green,5
J45,I77,285.0,286.0,green,1
J13,I20,61.0,63.0,brown,1
J13,I42,136.0,144.0,green,4
J21,I45,157.0,165.0,green,3
J30,I50,177.0,178.0,green,1
J30,I54,185.0,189.0,green,2
