instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,120,20,40,63,94,True,94,2,22.0,72,22,0,72,22,0,4.078,485.696317977272
2,120,20,40,60,87,True,87,2,22.0,65,22,0,65,22,0,4.23,484.9145390326157
3,120,20,40,60,91,True,91,2,22.0,69,22,0,69,22,0,4.43,483.07494004257023
4,120,20,40,66,88,True,88,2,18.0,70,18,0,70,18,0,4.295,484.14805403444916
5,120,20,40,60,95,True,95,3,38.0,61,30,4,61,30,4,7.4479999999999995,729.3125470168889
