Job,Interval,Start,End,Energy,Flow
J15,I28,49.0,59.0,green,4
J15,I30,63.0,68.0,green,1
J15,I32,69.0,70.0,green,1
J9,I28,49.0,59.0,green,4
J9,I29,59.0,63.0,green,2
J12,I13,21.0,23.0,green,2
J12,I22,34.0,36.0,brown,1
J12,I29,59.0,63.0,green,1
J14,I34,73.0,74.0,brown,1
J14,I37,78.0,79.0,brown,1
J14,I39,80.0,81.0,brown,1
J14,I40,81.0,82.0,brown,1
J14,I41,82.0,83.0,green,1
J1,I3,3.0,4.0,green,1
J1,I9,12.0,16.0,green,1
J1,I29,59.0,63.0,green,1
J7,I12,20.0,21.0,green,1
J7,I14,23.0,26.0,brown,1
J7,I16,28.0,29.0,green,1
J13,I28,49.0,59.0,green,2
J13,I51,102.0,103.0,brown,1
J3,I8,10.0,12.0,brown,2
J3,I15,26.0,28.0,brown,2
J6,I23,36.0,43.0,green,3
J17,I42,83.0,87.0,green,1
J17,I47,93.0,95.0,brown,2
J17,I49,96.0,101.0,green,3
J18,I49,96.0,101.0,green,2
J18,I53,105.0,107.0,green,2
J18,I54,107.0,108.0,green,1
J4,I2,2.0,3.0,green,1
J4,I9,12.0,16.0,green,1
J4,I10,16.0,17.0,green,1
J4,I30,63.0,68.0,green,1
J10,I11,17.0,20.0,green,3
J10,I14,23.0,26.0,brown,2
J10,I31,68.0,69.0,green,1
J2,I1,1.0,2.0,green,1
J2,I4,4.0,5.0,green,1
J2,I9,12.0,16.0,green,1
J11,I19,31.0,32.0,brown,1
J11,I21,33.0,34.0,brown,1
J11,I30,63.0,68.0,green,2
J11,I50,101.0,102.0,green,1
J11,I55,108.0,114.0,green,1
J16,I42,83.0,87.0,green,3
J16,I48,95.0,96.0,green,1
J19,I55,108.0,114.0,green,3
J8,I17,29.0,30.0,green,1
J8,I23,36.0,43.0,green,4
J8,I30,63.0,68.0,green,1
J5,I5,5.0,7.0,green,2
J5,I6,7.0,8.0,brown,1
J5,I7,8.0,10.0,brown,2
J5,I9,12.0,16.0,green,1
J20,I55,108.0,114.0,green,2
J20,I56,114.0,115.0,green,1
J20,I58,116.0,118.0,brown,2
