instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,6.0,True,True,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.12569994978548493,0.12533350309240632,0.17196665103256237,0.16866650184965692,0.7430847365538177
2,60,10,9,55.0,True,True,43.0,43.0,0.0,31.0,5.0,19.0,31.0,5.0,19.0,0.46308320052048657,0.4489580023800954,0.7609709497046424,0.7552084971393924,0.594482191448687
3,24,13,8,22.0,True,True,11.0,11.0,0.0,13.0,7.0,2.0,13.0,7.0,2.0,0.5624935995001579,0.5442079964268487,0.7872852987929946,0.7839999998395797,0.6941428527273001
4,26,8,10,23.0,True,True,19.0,19.0,0.0,13.0,1.0,9.0,13.0,1.0,9.0,0.2785520500765415,0.2778749985736795,0.40903964945755433,0.40300000182469375,0.6895161223710266
5,40,8,11,37.0,True,True,29.0,29.0,0.0,22.0,1.0,14.0,22.0,1.0,14.0,0.3790416492847726,0.369249999494059,0.594289551008842,0.5781670006399509,0.6386563036031984
6,31,11,5,28.0,True,True,18.0,18.0,0.0,16.0,6.0,6.0,16.0,6.0,6.0,0.45668555139855016,0.44741700185113586,0.6786771504266653,0.6723119986418169,0.6654901336804836
7,39,13,6,36.0,True,True,22.0,22.0,0.0,21.0,8.0,7.0,21.0,8.0,7.0,1.0161478490772424,0.7996454987733159,1.0199228512647096,0.9453960046812426,0.8458312652198386
8,48,14,5,46.0,True,True,23.0,23.0,0.0,25.0,19.0,2.0,25.0,19.0,2.0,0.6199333009135444,0.6096875004004687,1.0579041994787985,1.0441039994475432,0.5839336892905945
9,23,9,9,22.0,True,True,11.0,11.0,0.0,13.0,7.0,2.0,13.0,7.0,2.0,0.41476250044070184,0.4096255033800844,0.4589708009007154,0.4478959999687504,0.9145549489360564
10,60,12,8,55.0,True,True,24.0,24.0,0.0,31.0,24.0,0.0,31.0,24.0,0.0,0.45030835026409477,0.4437494972080458,0.9120144492044346,0.8982079962152056,0.49403868489022656
11,37,5,9,6.0,True,True,2.0,2.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,0.12450199938029982,0.12237500050105155,0.13507915027730633,0.13431250044959597,0.9111214525186785
12,34,9,12,32.0,True,True,15.0,15.0,0.0,17.0,15.0,0.0,17.0,15.0,0.0,0.4643790489353705,0.4079584978171624,0.7196978986030445,0.7093335007084534,0.5751293255002198
13,53,10,8,50.0,True,True,40.0,40.0,0.0,29.0,2.0,19.0,29.0,2.0,19.0,0.5635354500554968,0.5423340007837396,0.8423459494224517,0.8379169994441327,0.6472407185240537
14,20,7,5,19.0,True,True,12.0,12.0,0.0,10.0,6.0,3.0,10.0,6.0,3.0,0.2165644498745678,0.21704149548895657,0.27500414980750065,0.2481045012245886,0.8747987014249562
15,56,15,11,51.0,True,True,37.0,37.0,0.0,29.0,7.0,15.0,29.0,7.0,15.0,0.8701624003151665,0.7961045012052637,1.6524376504094107,1.6501250029250514,0.4824510263125943
16,49,10,8,46.0,True,True,25.0,25.0,0.0,24.0,19.0,3.0,24.0,19.0,3.0,0.6334310510283103,0.6210210012795869,1.0002082995924866,0.998624997009756,0.6218760827529334
