instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,6.0,True,True,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.12107505099265836,0.12043799870298244,0.1736603007884696,0.16983349996735342,0.709153369188846
2,60,10,6,40.0,True,True,8.0,8.0,0.0,32.0,8.0,0.0,32.0,8.0,0.0,0.32887905072129797,0.32466599805047736,0.5937685993558262,0.5916459995205514,0.5487504323760745
3,27,10,9,19.0,True,True,4.0,4.0,0.0,15.0,4.0,0.0,15.0,4.0,0.0,0.36127089952060487,0.3591044987842906,0.4953542000293964,0.4943960011587478,0.7263499258542429
4,23,11,10,16.0,True,True,7.0,7.0,0.0,12.0,1.0,3.0,12.0,1.0,3.0,0.2922687006503111,0.2908329988713376,0.5037938502937322,0.5022295008529909,0.5790838618149359
5,40,8,9,27.0,True,True,8.0,8.0,0.0,19.0,8.0,0.0,19.0,8.0,0.0,0.2670645513717318,0.26583300132188015,0.3641332998086,0.36008349707117304,0.7382537758161585
6,35,15,9,23.0,True,True,5.0,5.0,0.0,18.0,5.0,0.0,18.0,5.0,0.0,0.45140820038795937,0.4488125014177058,0.7955939985549776,0.791124995885184,0.5673092163085212
7,55,7,12,36.0,True,True,11.0,11.0,0.0,25.0,11.0,0.0,25.0,11.0,0.0,0.26767914969241247,0.26666650228435174,0.44554369887919165,0.43966699740849435,0.6065192608409314
8,54,12,12,38.0,True,True,11.0,11.0,0.0,27.0,11.0,0.0,27.0,11.0,0.0,0.5344042492652079,0.5304379992594477,1.0494918504264206,1.049145997967571,0.5055902613049318
9,42,13,9,28.0,True,True,7.0,7.0,0.0,21.0,7.0,0.0,21.0,7.0,0.0,0.5282855006953469,0.5249165005807299,0.9310478504630737,0.9298125041823369,0.5645401607524451
10,27,8,7,19.0,True,True,5.0,5.0,0.0,14.0,5.0,0.0,14.0,5.0,0.0,0.21646459972544108,0.21537500288104638,0.3424479491513921,0.3398329972696956,0.6337671874462566
11,57,11,5,39.0,True,True,12.0,12.0,0.0,27.0,12.0,0.0,27.0,12.0,0.0,0.3713395995873725,0.36731200088979676,0.849393700264045,0.8244375021604355,0.4455304373312191
12,25,12,11,17.0,True,True,6.0,6.0,0.0,12.0,4.0,1.0,12.0,4.0,1.0,0.44046249968232587,0.4404169994813856,0.6587103500351077,0.6564379982592072,0.6709194175981849
13,20,9,5,14.0,True,True,6.0,6.0,0.0,8.0,6.0,0.0,8.0,6.0,0.0,0.18314789995201863,0.1817500015022233,0.2810310990753351,0.27893749938812107,0.6515796617554512
14,25,10,8,18.0,True,True,5.0,5.0,0.0,13.0,5.0,0.0,13.0,5.0,0.0,0.25553330015100073,0.2544790040701628,0.36412699992069975,0.3635415014286991,0.6999998709090257
15,49,9,11,32.0,True,True,8.0,8.0,0.0,26.0,4.0,2.0,26.0,4.0,2.0,0.45170435078034643,0.44837500172434375,0.6545416494191159,0.6539999994856771,0.6855886881910668
16,54,7,10,38.0,True,True,17.0,17.0,0.0,27.0,5.0,6.0,27.0,5.0,6.0,0.31123964981816243,0.3082709990849253,0.514464399748249,0.5118750013934914,0.6022388244116448
17,23,12,6,16.0,True,True,7.0,7.0,0.0,12.0,1.0,3.0,12.0,1.0,3.0,0.31020630085549783,0.30560400045942515,0.4993957998522091,0.49789599870564416,0.613790834338675
18,46,10,9,32.0,True,True,8.0,8.0,0.0,24.0,8.0,0.0,24.0,8.0,0.0,0.37476675024663564,0.3690625017043203,0.6355936999170808,0.6339790015772451,0.5821367912598807
19,39,8,7,25.0,True,True,6.0,6.0,0.0,20.0,4.0,1.0,20.0,4.0,1.0,0.32783954884507693,0.32502099566045217,0.4266874511813512,0.4235210035403725,0.7674259197146743
20,60,10,10,40.0,True,True,9.0,9.0,0.0,31.0,9.0,0.0,31.0,9.0,0.0,0.40528535027988255,0.40100000114762224,0.7323729994823225,0.7113124993338715,0.5637465973438537
21,52,13,8,36.0,True,True,11.0,11.0,0.0,29.0,3.0,4.0,29.0,3.0,4.0,0.6795252007577801,0.6732295005349442,1.120152199655422,1.1133750012959354,0.6046745254306277
22,25,5,8,17.0,True,True,3.0,3.0,0.0,14.0,3.0,0.0,14.0,3.0,0.0,0.17731269872456323,0.17789649791666307,0.24280205034301616,0.22266599989961833,0.798938760281596
23,42,6,12,28.0,True,True,5.0,5.0,0.0,23.0,5.0,0.0,23.0,5.0,0.0,0.21395204930740874,0.21237500186543912,0.3600979507609736,0.3573124959075358,0.5943676873825227
24,37,15,9,24.0,True,True,5.0,5.0,0.0,19.0,5.0,0.0,19.0,5.0,0.0,0.5701228998077568,0.5634375011140946,1.053614648844814,1.0494999987713527,0.5368627934956738
25,59,6,9,8.0,True,True,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.16905005068110768,0.1675630010140594,0.21861245004402008,0.21445799939101562,0.7813324823036617
26,50,12,11,33.0,True,True,8.0,8.0,0.0,25.0,8.0,0.0,25.0,8.0,0.0,0.4823438488529064,0.4654789991036523,1.0320208511984674,1.0299165005562827,0.45195799742235016
27,22,5,11,14.0,True,True,3.0,3.0,0.0,12.0,1.0,1.0,12.0,1.0,1.0,0.20593540066329297,0.20389549899846315,0.27116454948554747,0.26695849737734534,0.7637722754719332
28,33,11,6,23.0,True,True,6.0,6.0,0.0,17.0,6.0,0.0,17.0,6.0,0.0,0.32587279929430224,0.32133299828274176,0.6195459991431562,0.6128749992058147,0.5243043013651014
29,59,14,11,39.0,True,True,10.0,10.0,0.0,29.0,10.0,0.0,29.0,10.0,0.0,0.8981229995697504,0.8723125029064249,1.6418709004938137,1.6407085022365209,0.5316681797633998
30,49,9,10,32.0,True,True,8.0,8.0,0.0,24.0,8.0,0.0,24.0,8.0,0.0,0.3104397499555489,0.30699999842909165,0.5595166505372617,0.5569585009652656,0.551208030575042
