Job,Interval,Start,End,Energy,Flow
J3984,I5759,21247.0,21263.0,brown,1
J3984,I7167,26185.0,26193.0,brown,1
J1686,I3556,11523.0,11528.0,brown,4
J1686,I3940,13169.0,13172.0,brown,1
J1686,I5092,18346.0,18348.0,brown,1
J885,I1331,3165.0,3167.0,green,2
J885,I1459,3586.0,3590.0,green,1
J885,I1747,4438.0,4443.0,brown,1
J403,I644,1285.0,1286.0,green,1
J403,I676,1363.0,1364.0,green,1
J403,I708,1447.0,1449.0,green,1
J403,I836,1777.0,1780.0,green,1
J403,I1010,2249.0,2256.0,brown,1
J2569,I3119,9679.0,9683.0,green,2
J2569,I3150,9794.0,9796.0,brown,1
J3919,I4504,15668.0,15673.0,brown,3
J3919,I6216,22974.0,22983.0,brown,2
J3561,I2105,5698.0,5702.0,brown,1
J3561,I2201,6079.0,6085.0,brown,1
J3561,I2809,8370.0,8384.0,brown,1
J3707,I1974,5216.0,5223.0,green,1
J3707,I3157,9833.0,9844.0,brown,1
J4707,I7711,27787.0,27789.0,green,1
J4707,I7743,27872.0,27876.0,green,1
J4707,I7982,28500.0,28505.0,brown,2
J4707,I8158,28957.0,28960.0,brown,1
J3714,I3532,11421.0,11432.0,brown,2
J3714,I4237,14448.0,14462.0,green,4
J4010,I2116,5737.0,5738.0,brown,1
J4010,I2276,6343.0,6345.0,brown,1
J4010,I2340,6565.0,6566.0,brown,1
J4010,I2404,6791.0,6799.0,brown,2
J4010,I4613,16147.0,16148.0,green,1
J4920,I5489,20128.0,20132.0,green,1
J4920,I6160,22781.0,22782.0,brown,1
J3765,I5874,21691.0,21692.0,brown,1
J3765,I6051,22386.0,22392.0,green,2
J3765,I6322,23355.0,23359.0,brown,1
J3765,I6643,24496.0,24498.0,green,1
J3765,I6675,24577.0,24583.0,green,1
J265,I871,1859.0,1865.0,brown,2
J265,I2055,5506.0,5515.0,brown,2
J2222,I2771,8225.0,8235.0,brown,3
J2222,I4691,16476.0,16488.0,brown,2
J2222,I6932,25464.0,25468.0,green,1
J1616,I2898,8765.0,8775.0,green,3
J1616,I2994,9164.0,9167.0,green,3
J2681,I3122,9691.0,9694.0,green,2
J2681,I4249,14497.0,14514.0,brown,2
J2681,I5868,21656.0,21662.0,green,1
J2681,I5873,21689.0,21691.0,brown,1
J223,I375,697.0,701.0,green,2
J223,I1527,3793.0,3800.0,green,2
J1049,I1156,2655.0,2664.0,brown,1
J1049,I3269,10305.0,10313.0,green,1
J2684,I2520,7246.0,7254.0,brown,5
J4536,I4675,16438.0,16439.0,brown,1
J4536,I5604,20628.0,20637.0,green,1
J4536,I7300,26583.0,26587.0,green,2
J4536,I8388,29510.0,29513.0,green,1
J4536,I8474,29672.0,29680.0,green,1
J521,I636,1269.0,1272.0,green,1
J521,I1506,3735.0,3741.0,green,2
J3118,I2802,8344.0,8350.0,brown,6
J673,I5253,19085.0,19098.0,green,1
J673,I5605,20637.0,20642.0,green,1
J2141,I3694,12144.0,12145.0,green,1
J2141,I3758,12376.0,12384.0,green,4
J1243,I1221,2816.0,2831.0,brown,2
J1243,I6342,23440.0,23443.0,green,1
J1243,I6694,24653.0,24661.0,green,1
J4927,I991,2206.0,2208.0,brown,1
J4927,I4991,17917.0,17930.0,brown,4
J1340,I1155,2654.0,2655.0,brown,1
J1340,I1219,2809.0,2812.0,brown,1
J1340,I1860,4813.0,4818.0,green,2
J555,I1340,3190.0,3192.0,green,2
J555,I1404,3416.0,3423.0,green,1
J555,I4236,14431.0,14448.0,green,1
J170,I1793,4572.0,4578.0,green,1
J170,I4920,17545.0,17561.0,brown,1
J170,I4928,17619.0,17633.0,brown,4
J4723,I7282,26521.0,26522.0,green,1
J4723,I7314,26626.0,26628.0,green,2
J4723,I7330,26684.0,26685.0,green,1
J4723,I7762,27925.0,27935.0,green,1
J4723,I7938,28399.0,28408.0,green,1
J1994,I3555,11517.0,11523.0,brown,1
J1994,I5164,18674.0,18693.0,green,5
J1229,I2430,6906.0,6907.0,green,1
J1229,I2558,7394.0,7410.0,brown,1
J1229,I2686,7853.0,7861.0,green,2
J1229,I2718,7986.0,7993.0,green,1
J385,I993,2209.0,2214.0,brown,1
J385,I1474,3644.0,3651.0,green,1
J385,I6770,24956.0,24958.0,green,1
J385,I7154,26128.0,26138.0,green,3
J450,I1489,3692.0,3697.0,green,1
J450,I3729,12269.0,12274.0,green,1
J975,I3931,13102.0,13116.0,brown,1
J975,I4956,17734.0,17741.0,green,2
J975,I6812,25089.0,25091.0,green,2
J3009,I5244,19057.0,19068.0,green,3
J3009,I6364,23528.0,23534.0,green,2
J4553,I3711,12218.0,12225.0,green,1
J4553,I4382,15042.0,15043.0,brown,1
J4553,I4446,15370.0,15373.0,brown,2
J4553,I5567,20510.0,20511.0,green,1
J1286,I1052,2359.0,2361.0,green,2
J1286,I1180,2712.0,2713.0,green,1
J1286,I1244,2894.0,2895.0,green,1
J1286,I1276,3013.0,3016.0,green,1
J1286,I3260,10278.0,10282.0,green,1
J4759,I5168,18712.0,18713.0,green,1
J4759,I5872,21676.0,21689.0,brown,2
J4759,I5904,21795.0,21796.0,brown,1
J1059,I2202,6085.0,6089.0,brown,1
J1059,I2298,6403.0,6416.0,brown,1
J1059,I6011,22231.0,22238.0,green,3
J734,I3709,12205.0,12217.0,green,2
J1425,I4249,14497.0,14514.0,brown,1
J1425,I4497,15603.0,15619.0,brown,2
J317,I555,1104.0,1108.0,green,1
J317,I587,1169.0,1170.0,green,1
J317,I3443,11027.0,11031.0,green,2
J317,I3603,11738.0,11754.0,green,2
J1834,I6275,23188.0,23200.0,green,3
J1834,I6659,24531.0,24538.0,green,3
J3019,I2529,7288.0,7290.0,green,1
J3019,I5793,21404.0,21406.0,green,1
J671,I7464,27048.0,27054.0,green,2
J3717,I5067,18224.0,18241.0,green,1
J3717,I5323,19390.0,19397.0,green,1
J3717,I5802,21446.0,21457.0,brown,1
J3717,I8363,29457.0,29458.0,green,1
J3717,I8427,29583.0,29590.0,green,2
J4117,I2523,7267.0,7271.0,brown,3
J4117,I5436,19910.0,19911.0,green,1
J2009,I5787,21378.0,21382.0,green,2
J1004,I3224,10119.0,10123.0,brown,2
J1004,I4092,13794.0,13804.0,brown,4
J2123,I1746,4434.0,4438.0,brown,3
J2123,I2322,6496.0,6504.0,brown,1
J2123,I6811,25084.0,25089.0,green,2
J650,I143,240.0,243.0,green,3
J650,I207,349.0,350.0,green,1
J650,I655,1310.0,1311.0,green,1
J650,I1769,4508.0,4509.0,brown,1
J1808,I2285,6367.0,6374.0,brown,1
J1808,I2478,7054.0,7060.0,green,5
J1396,I2652,7749.0,7761.0,green,6
J4432,I6298,23263.0,23270.0,brown,2
J4432,I6331,23386.0,23393.0,green,3
J4319,I5338,19445.0,19455.0,green,1
J4319,I7002,25652.0,25654.0,green,2
J52,I183,307.0,308.0,green,1
J52,I215,363.0,365.0,green,2
J52,I613,1218.0,1222.0,green,1
J863,I2809,8370.0,8384.0,brown,1
J863,I6362,23523.0,23524.0,green,1
J863,I6522,24030.0,24031.0,green,1
J863,I6554,24142.0,24149.0,green,1
J1872,I2792,8307.0,8310.0,green,1
J1872,I2856,8559.0,8563.0,green,1
J1872,I4055,13644.0,13648.0,brown,1
J1872,I4503,15662.0,15668.0,brown,1
J1872,I4935,17660.0,17674.0,brown,1
J3969,I2272,6330.0,6332.0,brown,1
J3969,I2400,6771.0,6774.0,brown,3
J3969,I6144,22723.0,22727.0,brown,1
J2105,I2182,5981.0,5992.0,green,3
J2105,I4102,13859.0,13876.0,green,1
J1795,I2642,7723.0,7730.0,brown,1
J1795,I2707,7950.0,7951.0,green,1
J271,I3550,11499.0,11506.0,green,1
J271,I4445,15353.0,15370.0,brown,1
J271,I8046,28676.0,28680.0,green,1
J2610,I5009,17981.0,17987.0,green,3
J2610,I5041,18087.0,18093.0,green,2
J3035,I2149,5867.0,5880.0,green,1
J3035,I2948,8994.0,9008.0,brown,1
J3035,I4101,13842.0,13859.0,green,2
J4329,I4690,16474.0,16476.0,brown,2
J4329,I4722,16627.0,16628.0,brown,1
J4329,I7779,27985.0,27989.0,green,1
J4329,I7827,28110.0,28116.0,green,2
J4154,I2307,6447.0,6456.0,brown,2
J4154,I3939,13159.0,13169.0,brown,3
J4154,I6884,25320.0,25322.0,green,1
J372,I5241,19029.0,19052.0,green,5
J178,I681,1373.0,1375.0,green,1
