instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60,10,3,19,47,True,47,3,15.0,33,13,1,33,13,1,7.808,909.9106710636988
2,60,10,3,19,47,True,47,3,21.0,30,13,4,30,13,4,7.42,749.0755680482835
3,60,10,3,18,42,True,42,2,11.0,31,11,0,31,11,0,4.028,483.20577503181994
4,60,10,3,18,43,True,43,2,13.0,30,13,0,30,13,0,3.793,476.9759710179642
5,60,10,3,20,42,True,42,3,8.0,35,6,1,35,6,1,1.445,710.4633200215176
