Job,Interval,Start,End,Energy,Flow
J10,I8,27.0,29.0,brown,2
J10,I16,58.0,59.0,green,1
J5,I12,43.0,49.0,green,1
J5,I13,49.0,54.0,green,3
J6,I10,30.0,39.0,green,2
J7,I10,30.0,39.0,green,4
J3,I7,18.0,27.0,brown,2
J3,I10,30.0,39.0,green,2
J4,I7,18.0,27.0,brown,1
J4,I11,39.0,43.0,green,3
J4,I15,56.0,58.0,green,2
J9,I11,39.0,43.0,green,1
J9,I12,43.0,49.0,green,5
J2,I7,18.0,27.0,brown,5
J2,I17,59.0,60.0,green,1
J1,I6,14.0,18.0,brown,1
J1,I9,29.0,30.0,green,1
J8,I10,30.0,39.0,green,1
J8,I13,49.0,54.0,green,2
J8,I14,54.0,56.0,green,2
