instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,12000,2000,1000,4069,8628,True,8628,2,1763.0,6865,1763,0,6865,1763,0,35620.26914403382,62501.952211139724
2,12000,2000,1000,4033,8687,True,8687,2,1788.0,6899,1788,0,6899,1788,0,34041.864161297126,61305.11724296957
3,12000,2000,1000,4070,9086,True,9086,3,3073.0,6100,2899,87,6100,2899,87,51982.06757843503,93115.20853615366
