instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,120,20,20,94.0,True,True,22.0,22.0,0.0,72.0,22.0,0.0,72.0,22.0,0.0,1.8369745987001806,1.840173004893586,5.057353398296982,5.056636000517756,0.363912491368801
2,120,20,20,89.0,True,True,21.0,21.0,0.0,68.0,21.0,0.0,68.0,21.0,0.0,1.9394946022657678,1.9557900086510926,5.02758719958365,4.9887209897860885,0.39204237171318634
3,120,20,20,95.0,True,True,23.0,23.0,0.0,72.0,23.0,0.0,72.0,23.0,0.0,1.7755940003553405,1.796636002836749,4.963786600274034,4.988150001736358,0.36018082900701587
4,120,20,20,90.0,True,True,25.0,25.0,0.0,65.0,25.0,0.0,65.0,25.0,0.0,1.8769299960695207,1.8757770012598485,5.163687193999067,5.074678003438748,0.3696346842082922
5,120,20,20,91.0,True,True,20.0,20.0,0.0,71.0,20.0,0.0,71.0,20.0,0.0,2.011726997443475,2.0213829993736,5.496282599051483,5.500004990608431,0.36752384821926987
6,120,20,20,87.0,True,True,15.0,15.0,0.0,72.0,15.0,0.0,72.0,15.0,0.0,1.8439418025081977,1.844587008235976,5.488314203103073,5.48798700037878,0.33611358921015355
7,120,20,20,91.0,True,True,32.0,32.0,0.0,61.0,28.0,2.0,61.0,28.0,2.0,2.374961003079079,2.3597510007675737,4.9850872019305825,5.101205999380909,0.4625868865232961
8,120,20,20,88.0,True,True,20.0,20.0,0.0,68.0,20.0,0.0,68.0,20.0,0.0,2.0093236002139747,2.0005659898743033,4.691195802297443,4.696431991760619,0.4259757180310669
9,120,20,20,87.0,True,True,18.0,18.0,0.0,71.0,14.0,2.0,71.0,14.0,2.0,1.9928683992475271,1.969132004887797,5.3182178002316505,4.58480000088457,0.42949136374713875
10,120,20,20,95.0,True,True,37.0,37.0,0.0,62.0,29.0,4.0,62.0,29.0,4.0,1.754296402214095,1.7594579985598102,4.516577199683525,4.50505199842155,0.39055220653974193
11,120,20,20,96.0,True,True,30.0,30.0,0.0,68.0,26.0,2.0,68.0,26.0,2.0,1.7916932003572583,1.7839059873949736,4.357553404406644,4.358403995865956,0.40930257706423007
12,120,20,20,92.0,True,True,27.0,27.0,0.0,66.0,25.0,1.0,66.0,25.0,1.0,1.7334147996734828,1.714879006613046,5.321378607186489,5.315216010785662,0.32263580692359545
13,120,20,20,92.0,True,True,25.0,25.0,0.0,67.0,25.0,0.0,67.0,25.0,0.0,1.4974348014220595,1.5004669985501096,4.2975767981261015,4.334415993071161,0.346175125079988
14,120,20,20,92.0,True,True,29.0,29.0,0.0,64.0,27.0,1.0,64.0,27.0,1.0,2.363409803365357,2.3756580048939213,5.369251407682896,5.3247910109348595,0.4461504686316005
15,120,20,20,93.0,True,True,32.0,32.0,0.0,65.0,24.0,4.0,65.0,24.0,4.0,1.6274752037134022,1.6346670017810538,4.2625908012269065,4.270295001333579,0.38279954927483
16,120,20,20,93.0,True,True,28.0,28.0,0.0,67.0,24.0,2.0,67.0,24.0,2.0,2.125069798785262,2.0794970041606575,4.895829601446167,4.9293469928670675,0.42186054403752876
17,120,20,20,95.0,True,True,25.0,25.0,0.0,71.0,23.0,1.0,71.0,23.0,1.0,1.664750199415721,1.6374309925595298,4.341736400965601,4.310728996642865,0.37985013528680134
18,120,20,20,89.0,True,True,17.0,17.0,0.0,72.0,17.0,0.0,72.0,17.0,0.0,1.8589207989862189,1.8461989966453984,4.817175603238866,4.780058006872423,0.38622941269563393
19,120,20,20,96.0,True,True,32.0,32.0,0.0,68.0,24.0,4.0,68.0,24.0,4.0,2.2975205996772274,2.2976559994276613,5.499282406526618,5.541115009691566,0.4146558942395161
20,120,20,20,85.0,True,True,15.0,15.0,0.0,70.0,15.0,0.0,70.0,15.0,0.0,1.4838808012427762,1.4904059935361147,4.561467398889363,3.9390970050590113,0.3783623484321344
21,120,20,20,92.0,True,True,22.0,22.0,0.0,70.0,22.0,0.0,70.0,22.0,0.0,2.011722803581506,1.992322999285534,4.607521998696029,4.583250993164256,0.43469646376709625
22,120,20,20,86.0,True,True,16.0,16.0,0.0,70.0,16.0,0.0,70.0,16.0,0.0,1.6991943994071335,1.679876004345715,4.371490198536776,4.358581994893029,0.3854180112509145
23,120,20,20,95.0,True,True,31.0,31.0,0.0,66.0,27.0,2.0,66.0,27.0,2.0,2.2870585991768166,2.2681819973513484,5.098043801262975,5.046254009357654,0.44947836417772186
24,120,20,20,84.0,True,True,19.0,19.0,0.0,65.0,19.0,0.0,65.0,19.0,0.0,1.667139001074247,1.6486230015289038,4.716573798214085,4.732778004836291,0.34834150256872876
25,120,20,20,84.0,True,True,16.0,16.0,0.0,71.0,10.0,3.0,71.0,10.0,3.0,1.7936859978362918,1.787503992090933,4.333730603684671,4.319333005696535,0.4138379675133847
26,120,20,20,87.0,True,True,21.0,21.0,0.0,66.0,21.0,0.0,66.0,21.0,0.0,2.0904152013827115,2.10080599936191,5.406540201511234,5.375812004785985,0.39078859109872177
27,120,20,20,86.0,True,True,24.0,24.0,0.0,62.0,24.0,0.0,62.0,24.0,0.0,1.8625104014063254,1.8696050101425499,5.008475005161017,4.973716000677086,0.375897017418774
28,120,20,20,95.0,True,True,40.0,40.0,0.0,61.0,28.0,6.0,61.0,28.0,6.0,1.8137544015189633,1.8433549994369969,4.73157039959915,4.71217000449542,0.39119025792329915
29,120,20,20,90.0,True,True,22.0,22.0,0.0,68.0,22.0,0.0,68.0,22.0,0.0,1.8089368008077145,1.769604001310654,4.660540004260838,4.662278006435372,0.37955780390359783
30,120,20,20,89.0,True,True,26.0,26.0,0.0,63.0,26.0,0.0,63.0,26.0,0.0,1.3749330042628571,1.3688580074813217,4.013602994382381,4.039562001707964,0.3388629774471975
