instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,600,100,100,460.0,True,True,139.0,139.0,0.0,322.0,137.0,1.0,322.0,137.0,1.0,53.87242599972524,51.71533999964595,515.3399701986928,512.3248489981052,0.10094247839194155
2,600,100,100,453.0,True,True,107.0,107.0,0.0,346.0,107.0,0.0,346.0,107.0,0.0,44.60817160143051,42.90739199495874,505.2118398045422,505.8846350002568,0.08481655505298547
3,600,100,100,425.0,True,True,117.0,117.0,0.0,308.0,117.0,0.0,308.0,117.0,0.0,44.18147120450158,42.661582003347576,475.38748860533815,474.2912189976778,0.08994807471558197
4,600,100,100,462.0,True,True,111.0,111.0,0.0,351.0,111.0,0.0,351.0,111.0,0.0,48.65445480099879,46.93361799581908,495.77991839905735,496.7280249984469,0.0944855446719879
5,600,100,100,425.0,True,True,72.0,72.0,0.0,353.0,72.0,0.0,353.0,72.0,0.0,41.03791300149169,39.42011500475928,422.6997975958511,422.5549010006944,0.09328992495745424
6,600,100,100,478.0,True,True,131.0,131.0,0.0,347.0,131.0,0.0,347.0,131.0,0.0,38.75295080651995,37.69048101094086,509.3960822036024,510.06065600086004,0.07389411546943019
7,600,100,100,442.0,True,True,122.0,122.0,0.0,320.0,122.0,0.0,320.0,122.0,0.0,44.35013480251655,43.25404900009744,477.6757786021335,477.0895660039969,0.09066232439829773
8,600,100,100,450.0,True,True,105.0,105.0,0.0,345.0,105.0,0.0,345.0,105.0,0.0,45.99916560109705,44.072631004382856,510.16640640445985,510.6281560001662,0.08631061661309666
9,600,100,100,427.0,True,True,69.0,69.0,0.0,358.0,69.0,0.0,358.0,69.0,0.0,50.76967000204604,50.198769007693045,536.8450030015083,538.6612820002483,0.0931917156200395
10,600,100,100,480.0,True,True,153.0,153.0,0.0,342.0,123.0,15.0,342.0,123.0,15.0,58.91821599798277,58.600597010809,520.3990550013259,522.6695960009238,0.11211786080379817
11,600,100,100,453.0,True,True,129.0,129.0,0.0,324.0,129.0,0.0,324.0,129.0,0.0,38.430612001684494,38.04879500239622,485.39481540210545,483.9537090010708,0.07862073230295674
12,600,100,100,424.0,True,True,64.0,64.0,0.0,360.0,64.0,0.0,360.0,64.0,0.0,45.51294039993081,43.62364299595356,452.80302540340926,452.55162099783774,0.09639484419427588
13,600,100,100,444.0,True,True,109.0,109.0,0.0,335.0,109.0,0.0,335.0,109.0,0.0,41.00969099672511,39.105645002564415,444.77789599914104,442.9200759914238,0.0882905226524923
14,600,100,100,475.0,True,True,117.0,117.0,0.0,358.0,117.0,0.0,358.0,117.0,0.0,45.69730960356537,43.28149299544748,510.1232742046704,511.14892000623513,0.08467491821154492
15,600,100,100,420.0,True,True,84.0,84.0,0.0,336.0,84.0,0.0,336.0,84.0,0.0,41.688058999716304,41.053381995880045,454.04412979842164,453.8723849982489,0.090451376538448
16,600,100,100,460.0,True,True,102.0,102.0,0.0,358.0,102.0,0.0,358.0,102.0,0.0,41.90168959903531,40.1907380000921,479.837946803309,481.10838199499995,0.08353780458663843
17,600,100,100,443.0,True,True,92.0,92.0,0.0,351.0,92.0,0.0,351.0,92.0,0.0,46.37825739919208,45.297807999304496,475.46620740322396,475.1366179989418,0.09533638596426887
18,600,100,100,458.0,True,True,166.0,166.0,0.0,312.0,126.0,20.0,312.0,126.0,20.0,52.30248540174216,51.435638990369625,451.83527280169073,451.88076100021135,0.11382568905239489
19,600,100,100,428.0,True,True,69.0,69.0,0.0,359.0,69.0,0.0,359.0,69.0,0.0,39.27864500437863,38.46658499969635,463.5547186015174,464.96660899720155,0.08272977941933862
20,600,100,100,424.0,True,True,72.0,72.0,0.0,352.0,72.0,0.0,352.0,72.0,0.0,41.77110459713731,39.495807999628596,440.281814802438,441.60013301006984,0.08943794407491261
21,600,100,100,475.0,True,True,181.0,181.0,0.0,312.0,145.0,18.0,312.0,145.0,18.0,47.28733400115743,45.68057300639339,484.38883499766234,484.4935040018754,0.09428521255512347
