instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,21.0,True,True,8.0,8.0,0.0,13.0,8.0,0.0,13.0,8.0,0.0,0.17528345342725515,0.1729165087454021,0.2853832993423566,0.2694790018722415,0.6416696942768879
2,30,10,7,11.0,True,True,2.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,0.26785009758896194,0.26479199732420966,0.34849159710574895,0.3406249888939783,0.7773710266648343
3,27,15,9,23.0,True,True,14.0,14.0,0.0,10.0,12.0,1.0,10.0,12.0,1.0,0.6641270032559987,0.6487709979410283,1.1509874493640382,1.1498329986352473,0.5642306306316339
4,41,6,5,16.0,True,True,6.0,6.0,0.0,10.0,6.0,0.0,10.0,6.0,0.0,0.12287699864828029,0.12043699825881049,0.17524369977763854,0.16610449529252946,0.7250676632604484
5,50,8,7,19.0,True,True,1.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,0.2050332484941464,0.19966650143032894,0.35010839928872883,0.34287499147467315,0.582330313947897
6,37,9,11,15.0,True,True,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.31907504962873645,0.3114580104011111,0.5305104001308791,0.5106460012029856,0.609929402496788
7,54,10,6,19.0,True,True,6.0,6.0,0.0,13.0,6.0,0.0,13.0,6.0,0.0,0.29368965115281753,0.2812290040310472,0.4417853990162257,0.4294789978303015,0.6548143342323999
8,59,6,7,24.0,True,True,13.0,13.0,0.0,17.0,1.0,6.0,17.0,1.0,6.0,0.18451889845891856,0.18760400416795164,0.2599103521788493,0.2565834947745316,0.73116162180582
9,46,11,8,18.0,True,True,3.0,3.0,0.0,15.0,3.0,0.0,15.0,3.0,0.0,0.3957667024224065,0.3932920008082874,0.6325772003037855,0.6103755004005507,0.644344343031781
10,26,14,12,14.0,True,True,5.0,5.0,0.0,10.0,3.0,1.0,10.0,3.0,1.0,0.48484374856343493,0.46452050446532667,0.6828187993960455,0.6677505007246509,0.6956498032741621
11,35,9,7,14.0,True,True,4.0,4.0,0.0,11.0,2.0,1.0,11.0,2.0,1.0,0.3183751992764883,0.31749999470775947,0.3610271029174328,0.361395999789238,0.8785376564569665
12,25,8,8,9.0,True,True,1.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,0.17316895027761348,0.1761250096024014,0.2676375021110289,0.26366700330981985,0.6679827486621338
13,48,6,12,19.0,True,True,1.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,0.2666833490366116,0.2656874930835329,0.37576050017378293,0.3595215021050535,0.7390030680443086
14,27,15,6,17.0,True,True,6.0,6.0,0.0,11.0,6.0,0.0,11.0,6.0,0.0,0.34148545091738924,0.32964549609459937,0.6555062493134756,0.6451664958149195,0.5109463963689237
15,25,10,8,10.0,True,True,2.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,0.22590214939555153,0.22979200002737343,0.3814853494986892,0.3687705102493055,0.623130086709004
16,32,11,7,12.0,True,True,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.2809332996548619,0.2774164968286641,0.466239801608026,0.4491040017455816,0.6177110329687535
17,20,9,7,17.0,True,True,9.0,9.0,0.0,8.0,9.0,0.0,8.0,9.0,0.0,0.26325629733037204,0.2643959960551001,0.36744975004694425,0.35329100501257926,0.7483802086772235
18,54,15,12,21.0,True,True,6.0,6.0,0.0,18.0,0.0,3.0,18.0,0.0,3.0,0.4302999506762717,0.4171250038780272,0.806066750374157,0.7918545015854761,0.526769757629522
19,47,6,7,18.0,True,True,4.0,4.0,0.0,16.0,0.0,2.0,16.0,0.0,2.0,0.16905214870348573,0.16856249567354098,0.26267494904459454,0.2589585055829957,0.6509247313350633
20,40,14,11,16.0,True,True,2.0,2.0,0.0,14.0,2.0,0.0,14.0,2.0,0.0,0.3782729007070884,0.3631670042523183,0.7168939009716269,0.7201039989013225,0.5043257707309079
21,24,13,9,23.0,True,True,19.0,19.0,0.0,8.0,11.0,4.0,8.0,11.0,4.0,0.47788554802536964,0.4630624971468933,0.7206958493043203,0.7176455037551932,0.6452524188110227
22,52,15,10,19.0,True,True,4.0,4.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.6251311533560511,0.6333330093184486,0.9167562006041408,0.8985210079117678,0.7048616601523469
23,47,6,5,17.0,True,True,2.0,2.0,0.0,15.0,2.0,0.0,15.0,2.0,0.0,0.1731334014039021,0.17672900139587,0.23354160148301162,0.22839549637865275,0.773784965982316
24,31,15,11,17.0,True,True,5.0,5.0,0.0,12.0,5.0,0.0,12.0,5.0,0.0,0.5485687004693318,0.5392704988480546,0.962243799585849,0.9452710000914522,0.5704930107830259
25,30,12,7,12.0,True,True,4.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0,0.2521124974009581,0.2447494989610277,0.43270614987704903,0.4120419980608858,0.5939916321948863
26,24,12,7,14.0,True,True,4.0,4.0,0.0,10.0,4.0,0.0,10.0,4.0,0.0,0.3889353494741954,0.38822900387458503,0.5354188993806019,0.5211045063333586,0.7450117954386465
27,42,13,10,16.0,True,True,1.0,1.0,0.0,15.0,1.0,0.0,15.0,1.0,0.0,0.4808459008927457,0.4748959981952794,0.8438354001555126,0.8281250047730282,0.5734593152702091
28,51,13,10,19.0,True,True,5.0,5.0,0.0,16.0,1.0,2.0,16.0,1.0,2.0,0.46880619920557365,0.45241699990583584,0.65036875239457,0.6448960048146546,0.7015348157349216
29,23,14,9,21.0,True,True,14.0,14.0,0.0,8.0,12.0,1.0,8.0,12.0,1.0,0.5526770000869874,0.5571039946516976,0.720424999599345,0.7314795002457686,0.7616125871805254
30,50,8,9,18.0,True,True,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.20202924861223437,0.20112499623792246,0.3271124995080754,0.3211664952686988,0.6262328082188475
