instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,20,347,921,True,921,3,385.0,603,251,67,603,251,67,247.10516399875294,1306.3995740376413
2,1200,200,20,357,876,True,876,2,238.0,638,238,0,638,238,0,170.63390998837357,890.3655631002039
3,1200,200,20,346,924,True,924,2,247.0,677,247,0,677,247,0,164.38510137137774,878.8604980800301
