instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,20,347,921,True,921,3,385.0,603,251,67,603,251,67,10.184000000000001,1254.2699240148067
2,1200,200,20,357,876,True,876,2,238.0,638,238,0,638,238,0,8.788,933.1420499365777
3,1200,200,20,346,924,True,924,2,247.0,677,247,0,677,247,0,6.902,873.0895369080827
4,1200,200,20,350,901,True,901,2,193.0,708,193,0,708,193,0,4.993,893.6582310125232
5,1200,200,20,335,913,True,913,3,331.0,610,275,28,610,275,28,8.192,1268.7572169816121
