Job,Interval,Start,End,Energy,Flow
J6,I12,16.0,17.0,brown,1
J10,I18,34.0,35.0,brown,1
J10,I19,35.0,40.0,green,4
J10,I22,55.0,56.0,green,1
J3,I5,5.0,9.0,green,2
J3,I11,15.0,16.0,brown,1
J3,I13,17.0,23.0,green,1
J5,I10,13.0,15.0,brown,1
J4,I21,49.0,55.0,green,6
J2,I3,3.0,4.0,green,1
J2,I4,4.0,5.0,green,1
J2,I5,5.0,9.0,green,2
J1,I20,40.0,49.0,green,4
J7,I13,17.0,23.0,green,5
J7,I16,30.0,33.0,brown,1
J8,I14,23.0,26.0,green,3
J8,I19,35.0,40.0,green,1
J8,I20,40.0,49.0,green,1
J9,I20,40.0,49.0,green,4
J9,I23,56.0,57.0,brown,1
