Job,Interval,Start,End,Energy,Flow
J7,I12,23.0,27.0,brown,1
J7,I16,34.0,37.0,green,2
J7,I24,49.0,51.0,green,2
J8,I12,23.0,27.0,brown,2
J8,I20,41.0,42.0,green,1
J8,I21,42.0,45.0,green,1
J8,I22,45.0,46.0,green,1
J1,I2,2.0,3.0,green,1
J1,I3,3.0,7.0,green,4
J1,I6,12.0,17.0,brown,1
J6,I23,46.0,49.0,green,1
J6,I25,51.0,52.0,brown,1
J9,I6,12.0,17.0,brown,1
J9,I17,37.0,38.0,brown,1
J9,I21,42.0,45.0,green,2
J3,I5,11.0,12.0,green,1
J3,I6,12.0,17.0,brown,2
J3,I13,27.0,29.0,brown,2
J5,I15,30.0,34.0,green,4
J4,I4,7.0,11.0,green,4
J4,I12,23.0,27.0,brown,1
J4,I16,34.0,37.0,green,1
J10,I28,55.0,60.0,green,5
J2,I23,46.0,49.0,green,2
J2,I26,52.0,53.0,brown,1
