instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,120,20,3,34,94,True,94,2,22.0,72,22,0,72,22,0,5.403,481.1003130162135
2,120,20,3,31,93,True,93,2,23.0,70,23,0,70,23,0,4.242,480.1000269362703
3,120,20,3,32,88,True,88,2,18.0,70,18,0,70,18,0,4.0969999999999995,478.82693994324654
4,120,20,3,36,92,True,92,3,30.0,65,24,3,65,24,3,7.595,719.9201909825206
5,120,20,3,35,89,True,89,3,26.0,64,24,1,64,24,1,7.457,723.1836159480736
