instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,120,20,10,40,94,True,94,2,22.0,72,22,0,72,22,0,4.355,488.43389993999153
2,120,20,10,38,92,True,92,3,37.0,61,25,6,61,25,6,7.674,726.4041249873117
3,120,20,10,40,93,True,93,2,23.0,70,23,0,70,23,0,4.191999999999999,479.1068820049986
4,120,20,10,37,95,True,95,3,35.0,69,17,9,69,17,9,7.509,720.3422479797155
5,120,20,10,38,84,True,84,3,23.0,62,21,1,62,21,1,4.796,717.0331530505791
