instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,300,50,100,153,230,True,230,2,58.0,172,58,0,172,58,0,6.330000000000001,555.5548019474372
2,300,50,100,155,212,True,212,2,40.0,172,40,0,172,40,0,4.0809999999999995,529.7389889601618
3,300,50,100,152,218,True,218,2,47.0,171,47,0,171,47,0,4.543,518.5864489758387
4,300,50,100,151,215,True,215,2,57.0,158,57,0,158,57,0,4.651,526.5672280220315
5,300,50,100,151,224,True,224,2,48.0,176,48,0,176,48,0,4.121,515.0447229389101
