instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,21.0,True,True,14.0,14.0,0.0,12.0,4.0,5.0,12.0,4.0,5.0,0.1616353987628827,0.1595619978616014,0.21800629911012948,0.20697950094472617,0.7709072499126974
2,30,10,7,11.0,True,True,4.0,4.0,0.0,8.0,2.0,1.0,8.0,2.0,1.0,0.2744813005847391,0.26654200337361544,0.41512315037834924,0.41260400394094177,0.6459995560580334
3,55,5,6,19.0,True,True,14.0,14.0,0.0,12.0,0.0,7.0,12.0,0.0,7.0,0.1711021497612819,0.17052049588528462,0.22392510145436972,0.20970850528101437,0.8131310442405906
4,41,6,5,16.0,True,True,9.0,9.0,0.0,7.0,9.0,0.0,7.0,9.0,0.0,0.16925204981816933,0.16483349827467464,0.23890840056992602,0.2249374992970843,0.7327968826441527
5,45,5,11,16.0,True,True,5.0,5.0,0.0,11.0,5.0,0.0,11.0,5.0,0.0,0.18265404942212626,0.18083299437421374,0.26212495140498504,0.2535835010348819,0.7131102521900236
6,26,7,10,10.0,True,True,4.0,4.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,0.22883760029799305,0.22164600159158,0.29170215093472507,0.2851040044333786,0.7774215659723325
7,34,8,11,13.0,True,True,7.0,7.0,0.0,7.0,5.0,1.0,7.0,5.0,1.0,0.3311311000288697,0.33633349812589586,0.4322749504353851,0.424311998358462,0.7926561101903103
8,48,15,11,17.0,True,True,5.0,5.0,0.0,13.0,3.0,1.0,13.0,3.0,1.0,0.5673707000823924,0.5510624978342094,0.9927644492563558,0.9986040022340603,0.5518328552673347
9,41,15,6,16.0,True,True,4.0,4.0,0.0,12.0,4.0,0.0,12.0,4.0,0.0,0.6244521006010473,0.6313130033959169,0.8675374996528262,0.8728749999136198,0.7232570568046879
10,51,6,12,19.0,True,True,9.0,9.0,0.0,13.0,3.0,3.0,13.0,3.0,3.0,0.307168500876287,0.2989785025420133,0.40259995039377827,0.4064165004820097,0.7356455807956246
11,50,9,9,20.0,True,True,13.0,13.0,0.0,10.0,7.0,3.0,10.0,7.0,3.0,0.32939785087364726,0.320479000947671,0.4622520002158126,0.4595414975483436,0.6973885985431745
12,36,15,7,33.0,True,True,32.0,32.0,0.0,10.0,14.0,9.0,10.0,14.0,9.0,0.6868687501992099,0.6762920020264573,1.1799188006989425,1.1773334990721196,0.5744268744238202
13,52,5,9,21.0,True,True,5.0,5.0,0.0,16.0,5.0,0.0,16.0,5.0,0.0,0.19898960090358742,0.19772950327023864,0.27040009954362176,0.2646249995450489,0.7472064378277978
14,44,11,11,16.0,True,True,3.0,3.0,0.0,13.0,3.0,0.0,13.0,3.0,0.0,0.32032295130193233,0.31683300039730966,0.5201978005061392,0.5098750007164199,0.6213934786999382
15,50,6,10,18.0,True,True,4.0,4.0,0.0,14.0,4.0,0.0,14.0,4.0,0.0,0.25909780015354045,0.25908349925884977,0.3802833001827821,0.38114600465632975,0.6797486949717843
16,49,10,5,19.0,True,True,7.0,7.0,0.0,12.0,7.0,0.0,12.0,7.0,0.0,0.4587957988405833,0.45922900244477205,0.5402230501204031,0.52735449935426,0.8708165057984583
17,34,10,7,12.0,True,True,7.0,7.0,0.0,8.0,1.0,3.0,8.0,1.0,3.0,0.33760619844542816,0.3266254971094895,0.43312300003890414,0.42610400123521686,0.7665393804391584
18,55,8,11,22.0,True,True,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.3520000489515951,0.3408960001252126,0.5163209007150726,0.5114790001243819,0.6664907064460384
19,52,6,5,20.0,True,True,5.0,5.0,0.0,15.0,5.0,0.0,15.0,5.0,0.0,0.21733324974775314,0.220436995732598,0.29098115119268186,0.28674950226559304,0.7687441268108111
20,57,11,10,20.0,True,True,6.0,6.0,0.0,14.0,6.0,0.0,14.0,6.0,0.0,0.35998739949718583,0.35589549952419475,0.6785478995880112,0.6808539983467199,0.5227192619686395
21,58,5,12,22.0,True,True,8.0,8.0,0.0,14.0,8.0,0.0,14.0,8.0,0.0,0.20020844931423198,0.2018544946622569,0.27026445022784173,0.2618329999677371,0.7709283959131557
22,50,10,9,20.0,True,True,9.0,9.0,0.0,15.0,1.0,4.0,15.0,1.0,4.0,0.3890165997290751,0.3812499999185093,0.5075186498288531,0.5098119981994387,0.7478246907978108
23,21,10,10,11.0,True,True,12.0,12.0,0.0,4.0,2.0,5.0,4.0,2.0,5.0,0.3000646007421892,0.2964589984912891,0.37718560015491676,0.36041700150235556,0.8225444339627013
24,30,12,7,12.0,True,True,4.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0,0.3146625513181789,0.3091255020990502,0.4509083995799301,0.4516455010161735,0.6844427795772073
25,24,12,7,14.0,True,True,11.0,11.0,0.0,6.0,5.0,3.0,6.0,5.0,3.0,0.40352285068365745,0.39204150016303174,0.5243334493570728,0.506500498886453,0.7740199684401878
26,25,9,12,9.0,True,True,8.0,8.0,0.0,2.0,6.0,1.0,2.0,6.0,1.0,0.2718061998166377,0.27095850236946717,0.31475204923481215,0.29266699857544154,0.9258252679268909
27,56,10,7,20.0,True,True,8.0,8.0,0.0,12.0,8.0,0.0,12.0,8.0,0.0,0.3261813493736554,0.3151460005028639,0.5881310509721516,0.5932915009907447,0.5311823951238097
28,50,5,9,19.0,True,True,4.0,4.0,0.0,15.0,4.0,0.0,15.0,4.0,0.0,0.18262690027768258,0.17985399972531013,0.26381664974906016,0.2590415024315007,0.6943057310782452
29,29,9,5,10.0,True,True,6.0,6.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,0.2724605001276359,0.26668749706004746,0.3186875495885033,0.31058350214152597,0.8586660116239011
30,39,14,9,16.0,True,True,6.0,6.0,0.0,11.0,4.0,1.0,11.0,4.0,1.0,0.5280979497911176,0.5198124999878928,0.8858916495228186,0.8924169997044373,0.5824771381092598
