instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,300,50,100,153,230,True,230,2,58.0,172,58,0,172,58,0,26.66848028481006,538.356184028089
2,300,50,100,155,212,True,212,2,40.0,172,40,0,172,40,0,28.17194874927398,532.5290558394045
3,300,50,100,152,218,True,218,2,47.0,171,47,0,171,47,0,22.721317046895617,533.4260819945484
