instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,10,5,47.0,True,True,15.0,15.0,0.0,33.0,13.0,1.0,33.0,13.0,1.0,0.5614444002276286,0.537687010364607,0.6958812038647011,0.6892530072946101,0.7801010727179625
2,60,10,5,48.0,True,True,22.0,22.0,0.0,31.0,12.0,5.0,31.0,12.0,5.0,0.5928149970714003,0.5887389997951686,0.9459731983952224,0.923692001379095,0.6373758773662289
3,60,10,5,46.0,True,True,21.0,21.0,0.0,29.0,13.0,4.0,29.0,13.0,4.0,0.5753992008976638,0.5791230069007725,0.7905904029030353,0.7856930023990571,0.7370856112151463
4,60,10,5,45.0,True,True,10.0,10.0,0.0,35.0,10.0,0.0,35.0,10.0,0.0,0.501179599086754,0.49985499936155975,0.9666161990026012,0.9493329998804256,0.5265328387662913
5,60,10,5,46.0,True,True,16.0,16.0,0.0,35.0,6.0,5.0,35.0,6.0,5.0,0.5887018021894619,0.5901020049350336,0.8704509935341775,0.8685880020493641,0.6793807922084291
6,60,10,5,42.0,True,True,11.0,11.0,0.0,33.0,7.0,2.0,33.0,7.0,2.0,0.7636769994860515,0.6797609967179596,0.962457203422673,0.9620220080250874,0.7065960976437796
7,60,10,5,43.0,True,True,10.0,10.0,0.0,33.0,10.0,0.0,33.0,10.0,0.0,0.5512756004463881,0.5110329948365688,0.814027595333755,0.8071399934124202,0.6331404700639693
8,60,10,5,45.0,True,True,10.0,10.0,0.0,35.0,10.0,0.0,35.0,10.0,0.0,0.4591122007695958,0.4409120010677725,0.6702888029394671,0.6375560042215511,0.6915659144424829
9,60,10,5,45.0,True,True,21.0,21.0,0.0,31.0,7.0,7.0,31.0,7.0,7.0,0.3887928032781929,0.3885400074068457,0.9471952012972906,0.9922770113917068,0.3915640521207917
10,60,10,5,42.0,True,True,13.0,13.0,0.0,29.0,13.0,0.0,29.0,13.0,0.0,0.5805320019135252,0.5725899973185733,0.9247937996406108,0.8942040003603324,0.6403348644021274
11,60,10,5,46.0,True,True,14.0,14.0,0.0,32.0,14.0,0.0,32.0,14.0,0.0,0.4547280026599765,0.45879300159867853,0.8953690005000681,0.8571660000598058,0.5352440502384227
