Job,Interval,Start,End,Energy,Flow
J5,I7,12.0,15.0,brown,1
J5,I9,16.0,19.0,green,1
J2,I33,80.0,86.0,green,4
J1,I1,1.0,4.0,brown,1
J1,I4,6.0,7.0,brown,1
J1,I6,11.0,12.0,brown,1
J1,I8,15.0,16.0,green,1
J16,I36,89.0,94.0,green,3
J19,I43,108.0,109.0,brown,1
J19,I45,110.0,114.0,green,4
J4,I7,12.0,15.0,brown,1
J4,I9,16.0,19.0,green,2
J4,I12,24.0,28.0,green,2
J4,I14,29.0,31.0,green,1
J6,I20,41.0,43.0,brown,2
J6,I24,52.0,53.0,brown,1
J6,I25,53.0,54.0,green,1
J3,I5,7.0,11.0,brown,1
J3,I13,28.0,29.0,green,1
J3,I14,29.0,31.0,green,1
J3,I15,31.0,36.0,green,1
J3,I17,38.0,39.0,green,1
J8,I16,36.0,38.0,brown,1
J8,I21,43.0,44.0,brown,1
J8,I23,46.0,52.0,brown,1
J8,I33,80.0,86.0,green,2
J8,I36,89.0,94.0,green,1
J13,I12,24.0,28.0,green,2
J13,I32,76.0,80.0,green,4
J7,I10,19.0,22.0,green,3
J7,I18,39.0,40.0,green,1
J7,I19,40.0,41.0,green,1
J9,I22,44.0,46.0,brown,1
J9,I23,46.0,52.0,brown,2
J9,I34,86.0,88.0,green,2
J9,I38,95.0,99.0,green,1
J12,I23,46.0,52.0,brown,3
J12,I28,59.0,66.0,green,3
J14,I26,54.0,58.0,green,4
J14,I28,59.0,66.0,green,1
J14,I35,88.0,89.0,green,1
J10,I7,12.0,15.0,brown,1
J10,I22,44.0,46.0,brown,1
J10,I31,73.0,76.0,green,3
J20,I47,115.0,118.0,green,3
J11,I15,31.0,36.0,green,4
J18,I36,89.0,94.0,green,1
J18,I37,94.0,95.0,green,1
J18,I38,95.0,99.0,green,3
J18,I42,107.0,108.0,brown,1
J17,I28,59.0,66.0,green,3
J15,I11,22.0,24.0,green,2
J15,I16,36.0,38.0,brown,1
J15,I27,58.0,59.0,green,1
J15,I44,109.0,110.0,green,1
J15,I46,114.0,115.0,green,1
