instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,600,100,25,188,460,True,460,3,139.0,322,137,1,322,137,1,7.82,876.6849900130183
2,600,100,25,182,438,True,438,3,133.0,307,129,2,307,129,2,10.635,859.4930979888886
3,600,100,25,187,453,True,453,2,136.0,317,136,0,317,136,0,6.989999999999999,584.1386129613966
4,600,100,25,191,468,True,468,3,170.0,323,120,25,323,120,25,8.6,952.392770908773
5,600,100,25,188,459,True,459,3,162.0,316,124,19,316,124,19,8.802000000000001,886.6361550753936
