instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,9,27.0,True,True,3.0,3.0,0.0,24.0,3.0,0.0,24.0,3.0,0.0,0.26737510052043945,0.26468750002095476,0.3537418495398015,0.34866649366449565,0.7591423461402355
2,37,15,7,17.0,True,True,6.0,6.0,0.0,11.0,6.0,0.0,11.0,6.0,0.0,0.41351055187988095,0.40791700303088874,0.7950560997414868,0.7632915003341623,0.5344183746999754
3,25,12,8,12.0,True,True,2.0,2.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0,0.2706230021431111,0.27270850114291534,0.48657065053703263,0.48024999705376104,0.5678469605745511
4,23,11,10,12.0,True,True,5.0,5.0,0.0,9.0,1.0,2.0,9.0,1.0,2.0,0.322081298509147,0.3190829957020469,0.5051874999480788,0.47902099322527647,0.6661148471878912
5,40,8,7,19.0,True,True,1.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,0.33812914916779846,0.3184584929840639,0.49023960091290064,0.48745849926490337,0.653303806302086
6,47,7,10,21.0,True,True,1.0,1.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,0.2624397515319288,0.2563125017331913,0.41212699725292623,0.4090624934178777,0.6265851938455657
7,39,13,7,19.0,True,True,3.0,3.0,0.0,17.0,1.0,1.0,17.0,1.0,1.0,0.5279811986838467,0.5304369988152757,0.8082040490990039,0.7854994983063079,0.6752862350122472
8,55,12,7,26.0,True,True,6.0,6.0,0.0,22.0,2.0,2.0,22.0,2.0,2.0,0.4208936508803163,0.4155000060563907,0.8144060484482907,0.8132289949571714,0.5109262072957359
9,50,5,12,22.0,True,True,4.0,4.0,0.0,18.0,4.0,0.0,18.0,4.0,0.0,0.20737294762511738,0.20902099640807137,0.28128130215918645,0.28095850575482473,0.743956819696611
10,51,10,9,24.0,True,True,7.0,7.0,0.0,20.0,1.0,3.0,20.0,1.0,3.0,0.523848050943343,0.5230000024312176,0.6880478504172061,0.6892709934618324,0.758772685042894
11,24,14,9,24.0,True,True,21.0,21.0,0.0,10.0,7.0,7.0,10.0,7.0,7.0,0.6350041483528912,0.6293545011430979,0.8224686986068264,0.8128955014399253,0.7742132906730184
12,48,6,11,24.0,True,True,8.0,8.0,0.0,17.0,6.0,1.0,17.0,6.0,1.0,0.29825814708601683,0.2919789985753596,0.3537688004144002,0.3478130020084791,0.839471201160679
13,27,15,6,17.0,True,True,9.0,9.0,0.0,12.0,1.0,4.0,12.0,1.0,4.0,0.44140829777461477,0.4313334939070046,0.7157291991461534,0.6985834988881834,0.6174401407898766
