Job,Interval,Start,End,Energy,Flow
J7,I13,43.0,46.0,green,2
J7,I16,52.0,57.0,green,1
J7,I17,57.0,58.0,green,1
J7,I18,58.0,60.0,green,1
J5,I7,19.0,21.0,brown,2
J5,I10,25.0,29.0,green,1
J5,I11,29.0,38.0,green,2
J2,I4,8.0,10.0,brown,1
J2,I13,43.0,46.0,green,1
J2,I16,52.0,57.0,green,3
J2,I18,58.0,60.0,green,1
J9,I11,29.0,38.0,green,5
J6,I10,25.0,29.0,green,3
J6,I14,46.0,51.0,green,1
J3,I6,14.0,19.0,brown,2
J3,I11,29.0,38.0,green,2
J8,I14,46.0,51.0,green,4
J10,I15,51.0,52.0,green,1
J10,I16,52.0,57.0,green,1
J1,I0,0.0,2.0,red,1
J1,I1,2.0,6.0,red,4
J1,I2,6.0,7.0,brown,1
J4,I12,38.0,43.0,green,5
