instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60,10,10,24,47,True,47,3,16.0,32,14,1,32,14,1,8.922444586902945,728.9633918553591
2,60,10,10,22,43,True,43,3,15.0,31,9,3,31,9,3,5.689409008637014,727.9553750995547
3,60,10,10,24,43,True,43,2,8.0,35,8,0,35,8,0,5.175230953559263,491.17602594196796
