Job,Interval,Start,End,Energy,Flow
J190,I80,221.0,224.0,green,1
J190,I111,311.0,316.0,red,2
J190,I352,1076.0,1079.0,green,2
J163,I284,885.0,889.0,brown,1
J163,I292,916.0,917.0,green,1
J163,I300,937.0,938.0,green,1
J163,I318,989.0,1000.0,green,1
J3,I4,8.0,9.0,brown,1
J3,I35,89.0,92.0,red,2
J3,I163,482.0,494.0,green,3
J144,I187,562.0,579.0,brown,5
J70,I175,529.0,533.0,brown,3
J70,I207,624.0,626.0,brown,1
J89,I165,495.0,499.0,green,2
J89,I205,620.0,621.0,green,1
J135,I188,579.0,580.0,brown,1
J135,I252,754.0,759.0,green,2
J135,I293,917.0,922.0,green,2
J154,I220,650.0,653.0,red,1
J154,I236,698.0,700.0,red,2
J154,I284,885.0,889.0,brown,2
J154,I364,1105.0,1108.0,green,1
J82,I99,270.0,273.0,green,1
J98,I123,342.0,346.0,red,1
J98,I284,885.0,889.0,brown,1
J98,I317,986.0,989.0,brown,2
J98,I355,1082.0,1092.0,green,2
J41,I96,260.0,263.0,brown,3
J41,I129,356.0,359.0,green,1
J41,I145,428.0,441.0,green,1
J129,I302,943.0,948.0,green,2
J119,I28,71.0,74.0,green,2
J119,I140,392.0,406.0,green,3
J119,I141,406.0,420.0,green,1
J87,I174,525.0,529.0,brown,1
J87,I182,545.0,546.0,green,1
J87,I198,606.0,607.0,brown,1
J87,I202,614.0,617.0,green,2
J121,I52,139.0,140.0,green,1
J121,I84,233.0,237.0,green,1
J121,I85,237.0,240.0,green,1
J167,I143,421.0,427.0,green,2
J167,I175,529.0,533.0,brown,1
J167,I335,1028.0,1031.0,green,1
J167,I389,1162.0,1165.0,green,1
J167,I404,1199.0,1200.0,brown,1
J48,I357,1095.0,1096.0,green,1
J48,I369,1118.0,1119.0,green,1
J124,I156,467.0,470.0,green,2
J124,I269,836.0,839.0,green,2
J124,I285,889.0,895.0,brown,1
J173,I145,428.0,441.0,green,1
J173,I257,780.0,783.0,green,1
J173,I289,909.0,911.0,brown,2
J173,I345,1051.0,1053.0,green,1
J173,I353,1079.0,1080.0,green,1
J156,I267,830.0,834.0,green,3
J156,I291,912.0,916.0,green,2
J156,I322,1005.0,1007.0,red,1
J103,I166,499.0,501.0,green,2
J103,I196,601.0,604.0,brown,2
J103,I204,618.0,620.0,green,1
J12,I21,57.0,58.0,green,1
J12,I24,60.0,67.0,green,2
J12,I33,82.0,85.0,green,2
J110,I350,1062.0,1069.0,green,1
J110,I355,1082.0,1092.0,green,1
J110,I371,1121.0,1128.0,green,4
J20,I45,121.0,122.0,green,1
J20,I141,406.0,420.0,green,3
J51,I85,237.0,240.0,green,1
J51,I93,250.0,253.0,brown,3
J51,I110,306.0,311.0,red,1
J2,I3,7.0,8.0,green,1
J2,I15,37.0,40.0,green,1
J2,I80,221.0,224.0,green,1
J2,I256,775.0,780.0,green,1
J109,I214,634.0,635.0,brown,1
J109,I246,727.0,734.0,brown,1
J109,I262,801.0,808.0,green,1
J109,I278,859.0,862.0,brown,2
J189,I288,905.0,909.0,brown,3
J25,I17,41.0,44.0,green,3
J25,I18,44.0,47.0,green,1
J199,I388,1161.0,1162.0,green,1
J199,I398,1187.0,1191.0,green,1
J50,I133,366.0,367.0,brown,1
J50,I149,444.0,451.0,green,2
J50,I229,682.0,688.0,green,3
J23,I7,14.0,21.0,brown,1
J23,I9,22.0,23.0,brown,1
J23,I101,275.0,277.0,brown,2
J23,I293,917.0,922.0,green,1
J23,I317,986.0,989.0,brown,1
J147,I136,371.0,386.0,green,1
J147,I183,546.0,554.0,green,1
J99,I19,47.0,56.0,green,1
J99,I46,122.0,125.0,green,3
J99,I174,525.0,529.0,brown,1
J22,I22,58.0,59.0,green,1
J22,I24,60.0,67.0,green,1
J22,I36,92.0,95.0,red,1
J22,I104,282.0,286.0,green,2
J37,I82,226.0,232.0,green,1
J37,I113,318.0,324.0,red,2
J188,I283,878.0,885.0,brown,4
J188,I355,1082.0,1092.0,green,1
J188,I383,1153.0,1154.0,green,1
J81,I151,452.0,453.0,green,1
J81,I183,546.0,554.0,green,3
J81,I279,862.0,864.0,brown,1
J162,I258,783.0,794.0,green,1
J162,I290,911.0,912.0,brown,1
J162,I291,912.0,916.0,green,1
J106,I258,783.0,794.0,green,5
J182,I250,743.0,749.0,green,3
J182,I394,1174.0,1177.0,green,1
J97,I186,558.0,562.0,red,2
J97,I187,562.0,579.0,brown,4
J104,I88,242.0,243.0,brown,1
J104,I152,453.0,454.0,green,1
J104,I184,554.0,557.0,green,2
J104,I249,738.0,743.0,green,1
J104,I301,938.0,943.0,green,1
J175,I266,819.0,830.0,brown,1
J175,I282,873.0,878.0,brown,3
J175,I314,975.0,979.0,red,1
J175,I370,1119.0,1121.0,green,1
J46,I136,371.0,386.0,green,5
J74,I160,476.0,478.0,brown,1
J74,I256,775.0,780.0,green,1
J194,I320,1001.0,1004.0,green,1
J194,I368,1117.0,1118.0,green,1
J194,I384,1154.0,1156.0,green,1
J194,I392,1171.0,1173.0,brown,2
