instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,60,10,5,18,47,True,47,3,15.0,33,13,1,33,13,1,7.3790000000000004,717.588598956354
2,60,10,5,19,48,True,48,3,22.0,31,12,5,31,12,5,7.3790000000000004,714.9313800036907
3,60,10,5,17,46,True,46,3,21.0,29,13,4,29,13,4,7.321000000000001,717.1446080319583
4,60,10,5,21,45,True,45,2,10.0,35,10,0,35,10,0,4.103,476.1167010292411
5,60,10,5,19,46,True,46,3,16.0,35,6,5,35,6,5,4.212,712.9358079982921
