instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,3000,500,50,845,2157,True,2157,2,407.0,1750,407,0,1750,407,0,6.841,3091.2859480595216
2,3000,500,50,868,2272,True,2272,3,765.0,1516,747,9,1516,747,9,11.475000000000001,4782.844152068719
3,3000,500,50,883,2281,True,2281,3,805.0,1568,621,92,1568,621,92,12.075000000000001,4864.592620055191
4,3000,500,50,878,2113,True,2113,3,399.0,1720,387,6,1720,387,6,7.274,4939.015976036899
5,3000,500,50,868,2373,True,2373,3,659.0,1734,619,20,1734,619,20,16.54,4725.027368054725
